user_id,clicks,views,group
cd10c7f376188a4a2ca3e8fea2c03aeb,11,37,A
f7696a9b362ac5a51c3dc8f098b73923,3,12,A
3f998e713a6e02287c374fd26835d87e,0,3,A
696b35cc35e710279b9c2dedc08e22d7,21,45,A
e71e5cd119bbc5797164fb0cd7fd94a4,0,1,A
7884a9652e94555c70f96b6be63be216,1,2,A
8c1b6fa97c4288a4514365198566c6fa,1,3,A
87682805257e619d49b8e0dfdc14affa,1,6,A
83691715fdc5baf20ed0742b0b85785b,1,3,A
30aaf34d6afd4b11cc3b3ac4704c7908,4,13,A
8db9264228dc48fbf47535e888c02ae0,8,15,A
4e0223a87610176ef0d24ef6d2dcde3a,0,5,A
f8b932c70d0b2e6bf071729a4fa68dfc,3,9,A
831caa1b600f852b7844499430ecac17,1,3,A
84b20b1f5a0d103f5710bb67a043cd78,1,1,A
b06f50d1f89bd8b2a0fb771c1a69c2b0,6,17,A
415e1af7ea95f89f4e375162b21ae38c,1,4,A
8d09e4b85c783cbc30c9b8ae175f2d33,2,5,A
c5dc3e08849bec07e33ca353de62ea04,9,19,A
6ef80bb237adf4b6f77d0700e1255907,4,13,A
4a8423d5e91fda00bb7e46540e2b0cf1,0,2,A
070dbb6024b5ef93784428afc71f2146,1,1,A
4a1590df1d5968d41b855005bb8b67bf,1,2,A
0d7363894acdee742caf7fe4e97c4d49,0,1,A
a6d259bfbfa2062843ef543e21d7ec8e,1,1,A
31c97cbb941d3e92d0e6f9925e9bc4d7,1,4,A
9407c826d8e3c07ad37cb2d13d1cb641,0,1,A
234833147b97bb6aed53a8f4f1c7a7d8,0,5,A
ba3e9b6a519cfddc560b5d53210df1bd,3,12,A
6be93f7a96fed60c477d30ae1de032fd,0,3,A
82ca5dd156cc926b2992f73c2896f761,0,2,A
55a988dfb00a914717b3000a3374694c,2,7,A
217c0e01c1828e7279051f1b6675745d,1,4,A
9824f9c1543628a85bb51d2dd6fcf8a3,3,10,A
4de754248c196c85ee4fbdcee89179bd,3,16,A
7827d1ec626c891d4b61a15c9dff296e,3,11,A
0747b9be4f90056c30eb5241f06bfe9b,0,1,A
f7ac67a9aa8d255282de7d11391e1b69,2,7,A
40c48dab939a482f04dcecde07e27de6,0,1,A
1bf0c59238dd24a7f09a889483a50e8f,2,6,A
2aedcba61ca55ceb62d785c6b7f10a83,0,2,A
9657c1fffd38824e5ab0472e022e577e,1,1,A
e92d74ccacdc984afa0c517ad0d557a6,12,23,A
c3a690be93aa602ee2dc0ccab5b7b67e,0,2,A
1b113258af3968aaf3969ca67e744ff8,16,54,A
f0f6ba4b5e0000340312d33c212c3ae8,2,7,A
9d28de8ff9bb6a3fa41fddfdc28f3bc1,0,2,A
92a0e7a415d64ebafcb16a8ca817cde4,0,1,A
86ecfcbc1e9f1ae5ee2d71910877da36,8,26,A
0e4a2c65bdaddd66a53422d93daebe68,1,3,A
b21f9f98829dea9a48fd8aaddc1f159d,3,4,A
85353d3b2f39b9c9b5ee3576578c04b7,1,4,A
921c2dc40d0b979c2910298d2f880152,56,158,A
4be5a36cbaca8ab9d2066debfe4e65c1,0,1,A
d7619beb6eb189509885fbc192d2874b,5,18,A
8c59fd6fbe0e9793ec2b27971221cace,13,44,A
5acdc9ca5d99ae66afdfe1eea0e3b26b,0,2,A
1d94108e907bb8311d8802b48fd54b4a,1,1,A
1680829293f2a8541efa2647a0290f88,0,6,A
2288f691b58edecadcc9a8691762b4fd,1,2,A
b5baa9c23ac3e015ad287b17a3d4afa3,7,20,A
eb0ecdb070a1a0ac46de0cd733d39cf3,1,2,A
59eb5dd36914c29b299c84b7ddaf08ec,1,4,A
dbab2adc8f9d078009ee3fa810bea142,2,9,A
dbd22ba3bd0df8f385bdac3e9f8be207,1,3,A
8169e05e2a0debcb15458f2cc1eff0ea,4,26,A
e6acf4b0f69f6f6e60e9a815938aa1ff,1,1,A
42fe880812925e520249e808937738d2,11,23,A
dda04f9d634145a9c68d5dfe53b21272,0,1,A
48c3ec5c3a93a9e294a8a6392ccedeb4,1,7,A
02f657d55eaf1c4840ce8d66fcdaf90c,2,4,A
852c44ddce7e0c7e4c64d86147300831,1,3,A
283085d30e10513624c8cece7993f4de,1,2,A
c0e90532fb42ac6de18e25e95db73047,1,1,A
60519c3dd22587d6de04d5f1e28bd41d,1,2,A
8f125da0b3432ed853c0b6f7ee5aaa6b,2,2,A
fecf2c550171d3195c879d115440ae45,0,1,A
ef1e491a766ce3127556063d49bc2f98,0,2,A
74934548253bcab8490ebd74afed7031,1,1,A
9457fc28ceb408103e13533e4a5b6bd1,1,2,A
5b168fdba5ee5ea262cc2d4c0b457697,4,6,A
17b3c7061788dbe82de5abe9f6fe22b3,0,2,A
309a8e73b2cdb95fc1affa8845504e87,0,1,A
7e83722522e8aeb7512b7075311316b7,1,5,A
eaa52f3366768bca401dca9ea5b181dd,0,3,A
92426b262d11b0ade77387cf8416e153,5,6,A
36e729ec173b94133d8fa552e4029f8b,3,9,A
c57168a952f5d46724cf35dfc3d48a7f,25,98,A
ef0917ea498b1665ad6c701057155abe,0,1,A
fb89fd138b104dcf8e2077ad2a23954d,21,60,A
743c41a921516b04afde48bb48e28ce6,4,8,A
7876acb66640bad41f1e1371ef30c180,6,10,A
978fce5bcc4eccc88ad48ce3914124a2,0,2,A
18bb68e2b38e4a8ce7cf4f6b2625768c,1,6,A
026a39ae63343c68b5223a95f3e17616,1,5,A
ce758408f6ef98d7c7a7b786eca7b3a8,36,111,A
453fadbd8a1a3af50a9df4df899537b5,1,8,A
bd70364a8fcba02366697df66f50b4d4,6,22,A
ed57844fa5e051809ead5aa7e3e1d555,0,2,A
4ebccfb3e317c7789f04f7a558df4537,0,1,A
50abc3e730e36b387ca8e02c26dc0a22,0,2,A
32b991e5d77ad140559ffb95522992d0,2,3,A
e02e27e04fdff967ba7d76fb24b8069d,3,6,A
6403675579f6114559c90de0014cd3d6,2,3,A
92f54963fc39a9d87c2253186808ea61,0,4,A
880610aa9f9de9ea7c545169c716f477,1,2,A
d3fad7d3634dbfb61018813546edbccb,0,1,A
a431d70133ef6cf688bc4f6093922b48,1,2,A
53c6de78244e9f528eb3e1cda69699bb,3,13,A
d756d3d2b9dac72449a6a6926534558a,3,19,A
339a18def9898dd60a634b2ad8fbbd58,1,4,A
8dc5983b8c4ef1d8fcd5f325f9a65511,19,73,A
321cf86b4c9f5ddd04881a44067c2a5a,0,2,A
1175defd049d3301e047ce50d93e9c7a,1,1,A
6aed000af86a084f9cb0264161e29dd3,1,3,A
5df07ecf4cea616e3eb384a9be3511bb,1,2,A
c4f796afbc6267501964b46427b3f6ba,2,5,A
a3d06db1f8c85b2837b4603a51834425,1,1,A
75e33da9b103b7b91dcd8da0abe1354b,1,1,A
17f98ddf040204eda0af36a108cbdea4,1,3,A
40173ea48d9567f1f393b20c855bb40b,7,18,A
8bd39eae38511daad6152e84545e504d,10,25,A
cc70903297fe1e25537ae50aea186306,0,1,A
06fe1c234519f6812fc4c1baae25d6af,1,1,A
8e68c3c7bf14ad0bcaba52babfa470bd,1,2,A
f1748d6b0fd9d439f71450117eba2725,4,16,A
6412fef87392ae8c987b0ecc79da1902,7,22,A
e354fd90b2d5c777bfec87a352a18976,0,1,A
4de81d9105c85bca6e6e4666e6dd536a,0,1,A
8e065119c74efe3a47aec8796964cf8b,1,1,A
8cff9bf6694dccfc3b6a613d05d51d16,5,20,A
dd17e652cd2a08fdb8bf7f68e2ad3814,2,8,A
e113bb92c69391dd39e2488f9f588382,6,13,A
75455e062929d32a333868084286bb68,2,7,A
fc03d48253286a798f5116ec00e99b2b,0,3,A
b75bd27b5a48a1b48987a18d831f6336,1,1,A
ed277964a8959e72a0d987e598dfbe72,1,4,A
c61fbef63df5ff317aecdc3670094472,3,8,A
c60d870eaad6a3946ab3e8734466e532,4,4,A
06c284d3f757b15c02f47f3ff06dc275,0,3,A
09a5e2a11bea20817477e0b1dfe2cc21,2,10,A
9a5748a2fbaa6564d05d7f2ae29a9355,0,1,A
f21e255f89e0f258accbe4e984eef486,0,3,A
f12f2b34a0c3174269c19e21c07dee68,6,49,A
38181d991caac98be8fb2ecb8bd0f166,4,9,A
f35a2bc72dfdc2aae569a0c7370bd7f5,0,1,A
a7789ef88d599b8df86bbee632b2994d,0,2,A
f2e43fa3400d826df4195a9ac70dca62,2,4,A
0b7e926154c1274e8b602ff0d7c133d7,0,1,A
eb06b9db06012a7a4179b8f3cb5384d3,5,17,A
30f8f6b940d1073d8b6a5eebc46dd6e5,5,32,A
d8bf84be3800d12f74d8b05e9b89836f,1,1,A
148260a1ce4fe4907df4cd475c442e28,1,2,A
0c215f194276000be6a6df6528067151,0,1,A
217e342fc01668b10cb1188d40d3370e,1,1,A
7180cffd6a8e829dacfc2a31b3f72ece,1,6,A
e0688d13958a19e087e123148555e4b4,0,1,A
1680e9fa7b4dd5d62ece800239bb53bd,0,2,A
b096577e264d1ebd6b41041f392eec23,3,11,A
18ad9899f3f21a5a1583584d5f11c0c0,3,11,A
358aee4cc897452c00244351e4d91f69,10,41,A
1b9812b99fe2672af746cefda86be5f9,1,2,A
2417dc8af8570f274e6775d4d60496da,2,2,A
98b418276d571e623651fc1d471c7811,2,3,A
908a6f6a6c131a850ecb0e3f11b08189,1,1,A
daaaf13651380465fc284db6940d8478,1,1,A
e727fa59ddefcefb5d39501167623132,1,2,A
1102a326d5f7c9e04fc3c89d0ede88c9,0,1,A
7edccc661418aeb5761dbcdc06ad490c,0,2,A
5ac8bb8a7d745102a978c5f8ccdb61b8,0,6,A
0bed45bd5774ffddc95ffe500024f628,22,85,A
028ee724157b05d04e7bdcf237d12e60,1,2,A
f8da71e562ff44a2bc7edf3578c593da,1,4,A
0e900ad84f63618452210ab8baae0218,3,10,A
88fee0421317424e4469f33a48f50cb0,0,2,A
a8345c3bb9e3896ea538ce77ffaf2c20,6,13,A
a8aa681aaa4588a8dbd3b42b26d59a1a,24,65,A
d89a66c7c80a29b1bdbab0f2a1a94af8,3,6,A
e97c864e8ac67f7aed5ce53ec28638f5,0,1,A
94aef38441efa3380a3bed3faf1f9d5d,4,13,A
9813b270ed0288e7c0388f0fd4ec68f5,3,10,A
220a7f49d42406598587a66f02584ac3,0,1,A
dcda54e29207294d8e7e1b537338b1c0,1,1,A
f15eda31a2da646eea513b0f81a5414d,3,4,A
8420d359404024567b5aefda1231af24,1,1,A
7c4bf50b715509a963ce81b168ca674b,10,20,A
41ab1b1d6bf108f388dfb5cd282fb76c,0,1,A
3a0844cee4fcf57de0c71e9ad3035478,1,1,A
573eec40e4ef4f2089531dd5cbf629f8,1,2,A
b38e5ff5f816ac6e4169bce9314b2996,0,1,A
577fd60255d4bb0f466464849ffe6d8e,6,7,A
f6185f0ef02dcaec414a3171cd01c697,1,1,A
110eec23201d80e40d0c4a48954e2ff5,0,1,A
d790c9e6c0b5e02c87b375e782ac01bc,0,2,A
3bd4017318837e92a66298c7855f4427,1,4,A
cf9b2d0406020c56599f9a93708832b5,3,8,A
dbbf603ff0e99629dda5d75b6f75f966,4,14,A
dc2b690516158a874dd8aabe1365c6a0,1,5,A
ab452534c5ce28c4fbb0e102d4a4fb2e,0,1,A
fb4ab556bc42d6f0ee0f9e24ec4d1af0,6,12,A
0415740eaa4d9decbc8da001d3fd805f,1,1,A
f1b0775946bc0329b35b823b86eeb5f5,0,5,A
df0e09d6f25a15a815563df9827f48fa,1,3,A
2e7ceec8361275c4e31fee5fe422740b,1,2,A
220c77af02f8ad8561b150d93000ddff,1,4,A
81c2f886f91e18fe16d6f4e865877cb6,4,6,A
825f9cd5f0390bc77c1fed3c94885c87,2,4,A
2e74c2cf88f68a68c84e9509abc7ea56,1,5,A
65f2a94c8c2d56d5b43a1a3d9d811102,6,18,A
03fa2f7502f5f6b9169e67d17cbf51bb,0,1,A
5a99158e0c52f9e7d290906c9d08268d,4,11,A
de594ef5c314372edec29b93cab9d72e,1,1,A
65fc9fb4897a89789352e211ca2d398f,14,37,A
bbeb0c1b1fd44e392c7ce2fdbd137e87,2,9,A
403ea2e851b9ab04a996beab4a480a30,0,2,A
b628386c9b92481fab68fbf284bd6a64,11,23,A
ff2cc3b8c7caeaa068f2abbc234583f5,0,1,A
cdd96eedd7f695f4d61802f8105ba2b0,0,3,A
058d6f2fbe951a5a56d96b1f1a6bca1c,0,1,A
ad47a008a2f806aa6eb1b53852cd8b37,1,4,A
7aee26c309def8c5a2a076eb250b8f36,1,4,A
fa2e8c4385712f9a1d24c363a2cbe5b8,1,4,A
362387494f6be6613daea643a7706a42,1,5,A
33267e5dc58fad346e92471c43fcccdc,0,4,A
c315f0320b7cd4ec85756fac52d78076,1,2,A
64a08e5f1e6c39faeb90108c430eb120,2,5,A
4bbdcc0e821637155ac4217bdab70d2e,1,8,A
b1c00bcd4b5183705c134b3365f8c45e,1,6,A
23fc4cba066f390a8cc729c7592b6ee8,1,5,A
5e751896e527c862bf67251a474b3819,8,18,A
b7f1f29db7c23648f2bb8d6a8ee0469b,0,2,A
421b3ac5c24ee992edd6087611c60dbb,2,10,A
08f38e0434442128fab5ead6217ca759,2,3,A
361440528766bbaaaa1901845cf4152b,0,3,A
ec1f850d934f440cfa8e4a18d2cf5463,3,5,A
7f7c351ee977c765aa8cd5c7020bc38f,1,2,A
1d49780520898fe37f0cd6b41c5311bf,2,5,A
47fd3c87f42f55d4b233417d49c34783,1,3,A
9ff7c9eb9d37f434db778f59178012da,3,5,A
a4613e8d72a61b3b69b32d040f89ad81,1,1,A
56584778d5a8ab88d6393cc4cd11e090,4,8,A
96f2b50b5d3613adf9c27049b2a888c7,2,3,A
cdcb2f5c7b071143529ef7f2705dfbc4,1,3,A
78f7d96ea21ccae89a7b581295f34135,3,6,A
22b1f2e0983160db6f7bb9f62f4dbb39,0,1,A
5a45828dead8c065099cb653a2185df1,1,2,A
531db99cb00833bcd414459069dc7387,2,3,A
d37124c4c79f357cb02c655671a432fa,5,22,A
868b7df964b1af24c8c0a9e43a330c6a,1,6,A
1006ff12c465532f8c574aeaa4461b16,2,12,A
d37b3ca37106b2bfdeaa12647e3bb1c9,10,38,A
fc192b0c0d270dbf41870a63a8c76c2f,7,11,A
030e65da2b1c944090548d36b244b28d,8,24,A
b2ea5e977c5fc1ccfa74171a9723dd61,0,2,A
9dc372713683fd865d366d5d9ee810ba,1,6,A
044a23cadb567653eb51d4eb40acaa88,1,3,A
17693c91d9204b7a7646284bb3adb603,0,3,A
9a11883317fde3aef2e2432a58c86779,0,3,A
d58e2f077670f4de9cd7963c857f2534,0,5,A
7f141cf8e7136ce8701dc6636c2a6fe4,1,2,A
35c5a2cb362c4d214156f930e7d13252,7,13,A
b0bef4c9a6e50d43880191492d4fc827,2,6,A
566a9968b43628588e76be5a85a0f9e8,0,1,A
2b6921f2c64dee16ba21ebf17f3c2c92,0,2,A
f804d21145597e42851fa736e221da3f,1,6,A
98d8a23fd60826a2a474c5b4f5811707,6,18,A
370bfb31abd222b582245b977ea5f25a,2,3,A
045cf83ab0722e782cf72d14e44adf98,1,3,A
f75526659f31040afeb61cb7133e4e6d,7,17,A
f499d34bd87b42948b3960b8f6b82e74,1,9,A
44ac09ac6a149136a4102ee4b4103ae6,0,2,A
a7a3d70c6d17a73140918996d03c014f,0,1,A
d8e1344e27a5b08cdfd5d027d9b8d6de,1,2,A
92bf5e6240737e0326ea59846a83e076,0,1,A
f565bb9efccaf6986443db0bf01018bc,1,6,A
1cd138d0499a68f4bb72bee04bbec2d7,0,3,A
4a5876b450b45371f6cfe5047ac8cd45,3,6,A
6244b2ba957c48bc64582cf2bcec3d04,1,7,A
b4a721cfb62f5d19ec61575114d8a2d1,0,1,A
fd4f21f2556dad0ea8b7a5c04eabebda,4,15,A
b1300291698eadedb559786c809cc592,0,1,A
d47844673f2db74d78da8687d794523d,1,1,A
ae587cfeea5ac21a8f1c1ea51027fef0,0,1,A
60243f9b1ac2dba11ff8131c8f4431e0,0,1,A
ccd45007df44dd0f12098f486e7e8a0f,2,3,A
aeefb050911334869a7a5d9e4d0e1689,1,1,A
5be278a9e02bed9248a4674ff62fea2c,4,6,A
fb3f76858cb38e5b7fd113e0bc1c0721,1,1,A
2e0bff759d057e28460eaa5b2cb118e5,0,1,A
d210cf373cf002a04ec72ee395f66306,0,3,A
b19aa25ff58940d974234b48391b9549,2,8,A
ec0bfd000f253eff3acb1043e1c06979,4,9,A
ad82140cafe816c41a9c9974e9240b7a,1,2,A
1264a061d82a2edae1574b07249800d6,19,40,A
4191ef5f6c1576762869ac49281130c9,1,3,A
e465ae46b07058f4ab5e96b98f101756,0,3,A
a7f592cef8b130a6967a90617db5681b,1,2,A
e27a949795bbe863f31c3b79a2686770,0,1,A
74378afe5e8b20910cf1f939e57f0480,2,10,A
952c3ff98a6acdc36497d839e31aa57c,4,11,A
0d9095b0d6bbe98ea0c9c02b11b59ee3,1,1,A
0fc170ecbb8ff1afb2c6de48ea5343e7,4,7,A
a3788c8c64fd65c470e23e7534c3ebc8,2,4,A
2eb5657d37f474e4c4cf01e4882b8962,0,1,A
64c31821603ab476a318839606743bd6,3,8,A
4ab52371762b735317125e6446a51e8f,98,286,A
564645fbd0332f066cbd9d083ddd077c,2,4,A
c0f971d8cd24364f2029fcb9ac7b71f5,0,2,A
765d5fb115a9f6a3e0b23b80a5b2e4c4,1,4,A
d0010a6f34908640a4a6da2389772a78,0,4,A
b4fd1d2cb085390fbbadae65e07876a7,1,1,A
663772ea088360f95bac3dc7ffb841be,0,1,A
227f6afd3b7f89b96c4bb91f95d50f6d,5,14,A
f3b7e5d3eb074cde5b76e26bc0fb5776,0,1,A
39d352b0395ba768e18f042c6e2a8621,1,4,A
8e987cf1b2f1f6ffa6a43066798b4b7f,2,6,A
f5b1b89d98b7286673128a5fb112cb9a,15,34,A
4e2a6330465c8ffcaa696a5a16639176,3,11,A
182e6c2d3d78eef40e5dac7da77a748f,0,1,A
d53697441ef12a45422f6660202f9840,5,9,A
28acfe2da49d2b9a7f177458256f2540,10,33,A
aee92f16efd522b9326c25cc3237ac15,2,3,A
56cb94cb34617aeadff1e79b53f38354,1,5,A
0172d289da48c48de8c5ebf3de9f7ee1,5,13,A
46f76a4bda9a9579eab38a8f6eabcda1,2,8,A
b030afbb3a8af8fb0759241c97466ee4,1,3,A
3fc2c60b5782f641f76bcefc39fb2392,0,2,A
12311d05c9aa67765703984239511212,0,4,A
09b69adcd7cbae914c6204984097d2da,0,1,A
b139aeda1c2914e3b579aafd3ceeb1bd,0,3,A
46b2644cbdf489fac0e2d192212d206d,0,1,A
0738069b244a1c43c83112b735140a16,0,4,A
4ea6a546c19499318091a9df40a13181,1,1,A
2bc8ae25856bc2a6a1333d1331a3b7a6,7,13,A
ade55409d1224074754035a5a937d2e0,1,5,A
9752d873fa71c19dc602bf2a0696f9b5,0,1,A
6775a0635c302542da2c32aa19d86be0,1,3,A
6e0e24295e8a86282cb559b860416812,3,4,A
353de26971b93af88da102641069b440,0,1,A
d0bb8259d8fe3c7df4554dab9d7da3c9,4,20,A
5d75b942ab4bd730bc2e819df9c9a4b5,3,9,A
a78482ce76496fcf49085f2190e675b4,1,3,A
d71fa38b648d86602d14ac610f2e6194,0,1,A
3812f9a59b634c2a9c574610eaba5bed,6,13,A
bf2fb7d1825a1df3ca308ad0bf48591e,0,3,A
6f1d0705c91c2145201df18a1a0c7345,9,23,A
4b29fa4efe4fb7bc667c7b301b74d52d,2,6,A
eb9fc349601c69352c859c1faa287874,1,4,A
fdf1bc5669e8ff5ba45d02fded729feb,0,1,A
5a2756a3cb9cde852cad3c97e120b656,2,10,A
2217ad1dd50c1017d3df6b44b7c45508,1,4,A
e833e042f509c996b1b25324d56659fb,2,3,A
d3d80b656929a5bc0fa34381bf42fbdd,0,2,A
881c6efa917cff1c97a74e03e15f43e8,1,2,A
d3aeec875c479e55d1cdeea161842ec6,2,5,A
3070e6addcd702cb58de5d7897bfdae1,1,6,A
1a6727711b84fd1efbb87fc565199d13,0,1,A
1397386b7a1507535c59764a15ee0c98,0,4,A
4491777b1aa8b5b32c2e8666dbe1a495,1,2,A
42a6845a557bef704ad8ac9cb4461d43,3,9,A
a226e450e214f350856e2980b6e55ac9,0,3,A
894db62f7b7a6ed2f2a277dae56a017c,40,134,A
bd1354624fbae3b2149878941c60df99,0,7,A
1ec3e7af38e33222bde173fecaef6bfa,1,3,A
e6cbc650cd5798a05dfd0f51d14cde5c,0,1,A
ef0d17b3bdb4ee2aa741ba28c7255c53,0,3,A
85690f81aadc1749175c187784afc9ee,0,4,A
801fd8c2a4e79c1d24a40dc735c051ae,3,3,A
1a99f6821980ac99136dcd2f1e9c8740,164,481,A
8b3bac12926cc1d9fb5d68783376971d,13,40,A
e2c61965b5e23b47b77d7c51611b6d7f,3,5,A
327708dd10d68b1361ad3addbaca01f2,3,7,A
2650d6089a6d640c5e85b2b88265dc2b,3,6,A
7e0a0209b929d097bd3e8ef30567a5c1,1,2,A
efd7e9ed0e5e694ba6df444d84dfa37d,2,2,A
e6af401c28c1790eaef7d55c92ab6ab6,2,3,A
4f1f29888cabf5d45f866fe457737a23,1,4,A
12a1d073d5ed3fa12169c67c4e2ce415,1,3,A
f076073b2082f8741a9cd07b789c77a0,1,3,A
a6db4ed04f1621a119799fd3d7545d3d,1,2,A
ec8b57b0be908301f5748fb04b0714c7,0,6,A
c61f571dbd2fb949d3fe5ae1608dd48b,1,1,A
445e1050156c6ae8c082a8422bb7dfc0,1,1,A
2ef35a8b78b572a47f56846acbeef5d3,1,1,A
c3008b2c6f5370b744850a98a95b73ad,22,70,A
780965ae22ea6aee11935f3fb73da841,0,2,A
e98741479a7b998f88b8f8c9f0b6b6f1,0,1,A
15cf76466b97264765356fcc56d801d1,0,2,A
1dba5eed8838571e1c80af145184e515,0,4,A
488c1e0332065eb80e1129139a67d6e0,4,8,A
7f018eb7b301a66658931cb8a93fd6e8,0,2,A
b4944963b5c83d545c3d3022bcf03282,1,1,A
7a006957be65e608e863301eb98e1808,1,1,A
6fe131632103526e3a6e8114c78eb1e1,0,1,A
9719a00ed0c5709d80dfef33795dcef3,0,1,A
5b4130c9e891d39891289001cc97d86b,1,2,A
6b8b8e3bd6ad94b985c1b1f1b7a94cb2,0,2,A
e8f2779682fd11fa2067beffc27a9192,2,6,A
6e3197aae95c2ff8fcab35cb730f6a86,0,2,A
25ef0d887bc7a2b30089a025618e1c62,1,2,A
332647f433a1c10fa2e2ae04abfdf83e,1,2,A
f9fd2624beefbc7808e4e405d73f57ab,3,3,A
a57e8915461b83adefb011530b711704,0,1,A
379a7ba015d8bf1c70b8add2c287c6fa,5,11,A
3c333aadfc3ee8ecb8d77ee31197d96a,2,5,A
b8b9c74ac526fffbeb2d39ab038d1cd7,0,4,A
314450613369e0ee72d0da7f6fee773c,39,133,A
9e82757e9a1c12cb710ad680db11f6f1,0,1,A
c7558e9d1f956b016d1fdba7ea132378,0,1,A
73b817090081cef1bca77232f4532c5d,0,2,A
b5b03f06271f8917685d14cea7c6c50a,0,2,A
dba31bb5c75992690f20c2d3b370ec7c,0,6,A
ef67f7c2d86352c2c42e19d20f881f53,1,4,A
c68c9c8258ea7d85472dd6fd0015f047,1,2,A
b31df16a88ce00fed951f24b46e08649,3,8,A
17eb7ecc4c38e4705361cccd903ad8c6,0,1,A
e924517087669cf201ea91bd737a4ff4,1,2,A
340a39045c40d50dda207bcfdece883a,0,1,A
dfb84a11f431c62436cfb760e30a34fe,0,1,A
f6c9dc70ecfd8f90ba8598aa2401cd1a,4,16,A
6271faadeedd7626d661856b7a004e27,1,1,A
465636eb4a7ff4b267f3b765d07a02da,2,11,A
17d8da815fa21c57af9829fb0a869602,1,2,A
6d19c113404cee55b4036fce1a37c058,7,33,A
a4666cd9e1ab0e4abf05a0fb232f4ad3,0,1,A
3953630da28e5181cffca1278517e3cf,2,7,A
ac34ae1fda29b8fe781ac8d6d32a6bc7,0,1,A
56c82ccd658e09e829f16bb99457bcbc,0,2,A
2b64c2f19d868305aa8bbc2d72902cc5,0,1,A
9087b0efc7c7acd1ef7e153678809c77,15,30,A
a36b0dcd1e6384abc0e1867860ad3ee3,0,1,A
6624b6d8217cf71640993409df58204f,0,1,A
86c4ad52768c511046fea7b2d42b300c,4,8,A
c429429bf1f2af051f2021dc92a8ebea,0,2,A
25766f01628f3d34b93a36a2301dffc9,1,2,A
5dc126b503e374b0e08231344a7f493f,0,1,A
b6617980ce90f637e68c3ebe8b9be745,1,1,A
ec7f346604f518906d35ef0492709f78,0,1,A
8fc687aa152e8199fe9e73304d407bca,0,1,A
42853a61b26fef79e2ae788d97356799,0,1,A
6c990b7aca7bc7058f5e98ea909e924b,4,12,A
8e930496927757aac0dbd2438cb3f4f6,1,2,A
4b21cf96d4cf612f239a6c322b10c8fe,0,4,A
2a0f97f81755e2878b264adf39cba68e,1,1,A
6e82873a32b95af115de1c414a1849cb,1,5,A
0c1c995b77ea7312f887ddd9f9d35de5,3,7,A
892c3b1c6dccd52936e27cbd0ff683d6,1,2,A
c9efe5f26cd17ba6216bbe2a7d26d490,1,4,A
ad8e88c0f76fa4fc8e5474384142a00a,2,2,A
15c00b5250ddedaabc203b67f8b034fd,2,4,A
e07bceab69529b0f0b43625953fbf2a0,1,5,A
bc4e356fee1972242c8f7eabf4dff517,1,3,A
02180771a9b609a26dcea07f272e141f,1,1,A
1b79b52d1bf6f71b2b1eb7ca08ed0776,0,1,A
e2f9247929b404b2fe98ba6f32301e3b,0,2,A
dc20d1211f3e7a99d775b26052e0163e,9,13,A
b44afe91b8a427a6be2078cc89bd6f9b,6,11,A
db5cea26ca37aa09e5365f3e7f5dd9eb,0,1,A
e22cb9d6bbb4c290a94e4fff4d68a831,2,4,A
b91b1facf3b3a7890177f02ac188f14c,0,3,A
779efbd24d5a7e37ce8dc93e7c04d572,1,2,A
d1c373ab1570cfb9a7dbb53c186b37a2,0,2,A
3e60e09c222f206c725385f53d7e567c,3,5,A
3b2d8f129ae2f408f2153cd9ce663043,3,6,A
b887d8d5e65ac4dec3934028fe23ad72,1,2,A
60ad83801910ec976590f69f638e0d6d,2,5,A
1c303b0eed3133200cf715285011b4e4,1,1,A
65a31da7ede4dc9b03fb5bbf8f442ce9,2,2,A
63f44623dd8686aba388944c8810087f,3,4,A
62da8c91ce7b10846231921795d6059e,1,3,A
466473650870501e3600d9a1b4ee5d44,0,1,A
6db291ac9963003618ca6aa15063c4d6,2,13,A
af44c4c56f385c43f2529f9b1b018f6a,0,3,A
0f21f0349462cacdc5796990d37760ae,6,26,A
e37b08dd3015330dcbb5d6663667b8b8,0,2,A
6788076842014c83cedadbe6b0ba0314,2,2,A
2ef3e50fd7c1091dda165f25be7f64fd,5,7,A
a209ca7b50dcaab2db7c2d4d1223d4d5,0,1,A
2bd2e3373dce441c6c3bfadd1daa953e,0,1,A
9edcc1391c208ba0b503fe9a22574251,1,2,A
2d71b2ae158c7c5912cc0bbde2bb9d95,1,3,A
aa6b7ad9d68bf3443c35d23de844463b,4,4,A
9ff0525c64bf3d4c9957a1d4397f1b40,0,2,A
a11ce019e96a4c60832eadd755a17a58,0,1,A
b1b0432ceafb0ce714426e9114852ac7,1,10,A
1c67df9e0a5cfefa030b853983324004,1,12,A
275d7fb2fd45098ad5c3ece2ed4a2824,0,2,A
769675d7c11f336ae6573e7e533570ec,0,4,A
ae1d2c2d957a01dcb3f3b39685cdb4fa,0,1,A
faa453efde4ac6a36849ba381feb9e87,1,2,A
5848ad959570f87753a60ce8be1567f3,0,2,A
f6b5f8c32c65fee991049a55dc97d1ce,3,6,A
c5c1cb0bebd56ae38817b251ad72bedb,1,6,A
24b43fb034a10d78bec71274033b4096,1,4,A
58aaee7ae94b52697ad3b9275d46ec7f,0,3,A
ec47a5de1ebd60f559fee4afd739d59b,1,3,A
