user_id,birth_date,sex
8309,1993-12-07,female
9102,1994-04-05,male
12829,1991-01-30,female
995,1993-12-22,male
12505,1990-03-06,female
15748,1993-04-30,male
13908,1994-09-09,male
19559,1992-02-23,female
1092,1988-01-26,male
17694,1990-08-27,female
7746,1988-07-28,male
13239,1997-07-15,female
5218,1994-09-12,male
2535,1995-05-17,female
13974,1992-10-16,male
1518,1992-09-06,female
3028,1997-04-14,female
15802,1994-03-18,male
2256,1992-04-12,male
18551,1990-05-06,female
4771,1998-04-22,male
8972,1988-03-26,female
16526,1993-11-13,male
1398,1990-07-08,male
15522,1996-01-11,female
5268,1992-04-12,female
19286,1989-09-13,male
13915,1989-05-06,female
3328,1992-09-18,male
18640,1996-11-21,male
18523,1989-10-30,male
20173,1993-05-03,male
17686,1992-07-19,female
11061,1988-12-17,female
2285,1997-02-03,male
6983,1985-11-07,female
111,1996-02-16,female
16106,1989-09-19,male
14229,1987-07-14,male
8130,1992-05-30,male
14227,1987-03-04,male
8476,1995-05-04,male
7257,1990-01-09,male
13225,1991-06-30,female
18384,1994-02-14,male
17397,1990-10-26,male
10960,1995-06-08,male
6808,1996-04-29,female
7163,1988-03-22,male
11777,1989-09-04,male
20687,1995-02-05,male
7748,1996-09-11,female
5975,1993-10-25,female
446,1994-04-12,male
9854,1988-10-24,female
16355,1993-07-06,female
5653,1990-04-06,female
17790,1993-10-02,male
20765,1996-12-27,male
18998,1987-02-23,male
6889,1992-01-03,male
1439,1995-12-13,male
5094,1992-08-04,male
15379,1989-05-29,female
4445,1995-04-07,male
11548,1996-01-13,male
1544,1995-05-30,female
14577,1989-07-12,male
8934,1985-11-29,male
7475,1994-12-30,female
10530,1993-10-01,female
18962,1993-02-13,male
9868,1992-03-30,male
16745,1988-03-16,female
17753,1990-11-23,male
2567,1992-10-23,male
7026,1989-08-30,female
19359,1991-11-08,male
14617,1996-03-14,female
1097,1993-02-08,female
12248,1986-03-19,female
15199,1991-04-30,male
10462,1993-02-27,female
14384,1991-01-04,male
10158,1994-03-12,female
11787,1993-01-09,male
9449,1994-01-26,female
7359,1993-04-10,female
3215,1989-12-03,female
8324,1992-05-25,female
10124,1992-04-15,male
296,1991-08-28,male
13642,1993-02-07,female
5410,1991-07-09,male
15296,1990-04-15,female
8539,1992-10-19,male
11036,1995-12-08,female
9986,1990-12-10,male
16040,1997-05-24,male
2923,1990-05-22,female
20568,1991-10-14,female
10384,1995-05-31,female
19733,1994-05-28,female
1411,1993-07-09,female
15291,1998-10-08,female
8290,1989-11-18,female
2440,1988-08-28,female
17037,1993-01-08,female
17577,1991-11-13,male
1314,1993-06-26,female
10296,1991-04-16,female
15738,1988-11-19,female
8708,1989-11-06,male
10441,1995-02-01,female
18448,1993-07-07,female
14649,1990-08-29,male
7128,1994-09-11,female
13250,1995-02-15,male
8663,1993-10-11,male
1038,1991-08-20,female
1011,1991-03-05,female
16414,1998-06-19,male
14926,1993-11-08,male
1299,1989-11-18,female
7296,1994-07-20,male
17949,1992-07-15,male
18021,1992-01-22,female
10336,1991-12-17,female
18013,1992-05-30,female
17948,1995-09-03,male
20653,1989-03-17,male
10656,1990-11-03,male
1849,1992-07-08,female
1722,1989-11-17,male
7569,1993-04-13,female
7014,1994-10-03,male
5423,1994-08-31,male
13385,1991-08-02,female
1318,1988-09-27,male
15485,1990-01-02,male
8487,1993-07-10,female
20188,1997-03-23,male
3265,1994-09-09,female
18391,1995-04-24,female
16052,1990-03-30,male
18862,1988-03-25,female
661,2000-04-01,female
10153,1994-11-19,male
3207,1992-03-15,female
9111,1987-09-03,male
15949,1991-11-24,female
7990,1991-12-28,female
2879,1988-07-29,female
19619,1993-09-09,male
3759,1993-10-12,female
6835,1995-08-13,male
21150,1992-02-12,female
2805,1998-08-07,female
14397,1993-08-21,male
5336,1994-08-01,female
10926,1993-07-09,male
13166,1992-07-04,male
11498,1990-06-13,female
569,1991-06-15,male
8172,1994-01-11,male
12077,1991-02-19,male
17293,NA,male
19051,1995-02-07,male
1825,1993-07-19,female
13866,1996-04-02,male
18232,1990-01-30,female
2582,1991-08-21,male
7046,1992-07-27,male
2870,1989-05-31,male
21066,1987-12-04,female
3517,1995-02-09,female
2384,1993-08-08,male
11878,1991-04-03,female
15499,1995-05-10,male
12192,1991-10-01,male
15495,1994-10-28,female
14448,1992-12-09,female
4752,1990-07-29,male
5672,1990-12-29,female
14122,1996-03-02,male
692,1992-03-10,male
3858,1987-03-03,male
8595,1992-11-25,male
12179,1993-05-17,male
9313,1991-11-07,female
3240,1991-06-21,female
20715,1996-07-20,male
20919,1989-12-22,male
19155,1991-12-01,male
6411,1992-02-23,male
9442,1995-05-26,male
15164,1993-10-10,female
16984,1996-06-15,male
17873,1989-10-30,male
11815,1992-06-15,female
465,1999-08-22,female
14287,1996-03-23,male
14732,1994-06-19,female
14249,1993-05-16,female
15732,1996-05-06,male
6350,1992-05-01,male
2316,1992-08-17,male
378,1992-02-25,female
11044,1993-11-12,female
15702,1989-02-12,male
14108,1996-06-01,male
2944,2000-12-10,male
12135,1994-09-25,male
1410,1986-12-15,male
5171,1987-02-09,female
12218,1995-07-25,male
13093,1997-02-10,male
13578,1990-04-09,female
1431,1998-09-07,female
11754,1990-07-14,male
17491,1994-11-02,female
7576,1994-01-02,male
8787,1994-09-08,male
17456,1993-09-15,male
4323,1992-07-11,male
11998,1993-04-25,male
6251,1993-09-13,female
18961,1992-10-06,male
16655,1993-03-14,male
11516,1985-03-26,male
14637,1988-04-22,male
1996,1994-10-06,female
5621,1991-10-14,female
11076,1988-01-24,female
5798,1996-01-02,female
14635,1992-01-18,male
17540,1994-05-09,female
7024,1994-03-27,male
7664,1989-09-07,male
812,1991-03-13,female
14958,1996-10-17,male
9691,1990-11-07,female
19548,1996-10-26,female
4695,1991-12-31,female
11147,1989-06-09,male
5132,1993-09-26,female
13646,1988-01-20,female
20659,1993-10-24,male
11475,1995-09-24,male
2,1993-06-18,female
4379,1993-05-01,female
7038,1989-05-10,female
19861,1994-02-03,male
15776,1989-02-21,female
9319,1992-07-23,male
9019,1993-12-24,male
10552,1993-01-01,male
1252,1992-03-17,male
13703,1993-02-08,female
6513,1996-01-28,female
11581,1992-10-20,male
13392,1989-10-29,female
10728,1993-01-24,female
14333,1989-09-23,male
3932,1995-07-26,female
5357,1992-01-14,male
1141,1992-07-25,male
10945,1991-09-17,male
12727,1994-11-19,female
19280,1991-06-12,female
18539,1992-06-13,male
14253,1992-04-02,male
290,1994-01-21,male
8228,1997-01-14,male
2633,1994-06-23,male
3573,2000-01-02,female
14021,1990-01-31,male
12172,1992-11-12,male
8146,1991-02-03,female
16170,1995-09-18,female
2710,1990-10-22,female
7677,1992-05-09,male
16997,1991-02-06,male
8752,1994-11-11,male
5976,1989-08-27,female
9388,1990-10-02,female
15257,1987-02-06,female
16112,1989-03-17,male
5562,1994-07-08,male
20194,1993-04-15,female
9037,1988-05-11,female
16277,1992-10-17,male
20612,1995-07-13,male
4380,1992-02-27,male
1482,1991-12-29,male
19272,1991-04-21,male
5121,1990-07-12,male
7652,1994-11-20,female
10946,1993-09-29,female
8782,1992-09-05,female
20212,1989-04-28,male
2655,1990-09-11,female
14201,1993-05-29,male
16611,1989-08-18,male
6649,1996-04-23,female
8653,1993-05-27,female
3471,1994-03-07,female
19045,1989-08-30,female
17428,1996-04-20,female
16744,1986-07-09,female
19972,1997-01-27,female
11942,1989-05-08,female
10182,1993-08-12,female
13323,1993-11-29,male
2231,1991-09-19,male
6758,1993-06-11,male
7519,1990-03-26,female
4141,1988-11-15,female
9807,1989-12-17,male
4857,1995-02-13,female
14163,1991-09-08,male
197,1991-05-26,female
19041,1992-10-31,male
3773,1989-10-11,male
4897,1992-03-04,female
2265,1990-07-25,female
5509,1989-05-06,male
8444,1988-12-31,male
17444,1994-05-24,male
17659,1994-04-05,female
16882,1988-11-15,female
13528,1996-12-26,female
10084,1996-12-15,female
11288,1997-10-12,male
677,1989-11-29,female
17906,1992-01-05,female
15088,1996-08-06,male
15920,1991-07-23,male
15185,1996-03-03,male
20165,1992-01-05,male
12842,1993-04-09,male
13643,1993-07-16,female
21068,1990-10-08,female
18722,1992-04-06,male
468,1995-03-06,male
1238,1998-11-12,female
298,1995-10-07,male
13519,1995-01-02,female
18288,1995-02-16,female
1004,1995-09-15,male
15205,1993-01-04,female
18589,1992-07-22,male
21327,1996-06-05,female
14513,1992-10-01,male
5521,1999-10-21,male
10809,1997-12-28,female
14991,1993-06-01,male
12461,1994-11-21,male
16316,1994-10-02,female
12804,1994-02-07,male
5629,1994-09-20,male
3139,1993-06-22,male
155,1992-12-20,female
1093,1990-09-11,female
8193,1994-12-21,female
23,NA,female
9340,1992-12-11,male
6390,1988-05-14,male
19604,1991-11-25,male
9163,1995-09-21,male
5956,1987-08-19,male
7410,1995-05-24,female
339,1993-09-24,female
15292,1989-04-21,female
4806,1993-08-01,female
9485,1991-10-25,male
5910,1992-04-23,female
2956,1994-05-02,female
12510,1991-08-03,female
16334,1992-01-01,female
14482,1993-05-05,female
20907,1998-12-03,male
4657,1991-03-29,male
6551,1992-11-15,male
13436,1997-06-14,male
18026,1995-01-06,female
292,1995-04-14,male
9947,1989-02-26,female
16393,1993-03-25,female
3319,1992-04-09,female
11206,1989-10-07,male
5084,1987-01-02,male
9596,2000-04-27,female
10514,1991-08-23,male
15866,1987-08-24,male
16558,1991-04-30,female
15751,1993-12-16,female
9771,1988-05-28,female
7506,1992-01-20,female
15573,1993-12-03,female
17605,1993-08-16,male
20281,1991-05-17,male
3862,1990-01-21,male
16798,1992-05-31,male
6113,1997-02-26,female
16127,1993-06-08,male
19968,1994-05-12,male
19992,1995-04-02,male
16360,1992-08-09,female
20746,1993-04-01,male
19711,1994-09-03,female
16590,1992-03-26,male
5191,1994-12-17,male
11236,1990-08-15,female
699,1995-05-05,female
19118,1994-11-29,female
3493,1997-10-20,female
163,1994-09-16,female
13840,1995-05-04,male
7843,1991-08-30,female
15587,1992-05-10,female
1455,1990-07-11,female
9560,1990-07-30,male
7625,1994-06-26,female
13676,1995-02-21,female
12245,1994-05-03,male
4523,1989-09-12,male
16613,1998-03-19,male
20380,1990-10-08,male
20766,1999-01-20,male
1082,1993-01-16,male
1251,1997-03-28,male
4527,1991-01-24,male
7142,1992-01-26,male
20820,1988-08-07,female
19766,1989-08-18,female
2247,1992-09-28,male
5633,1988-12-28,male
19218,1997-11-04,male
13766,1995-02-13,male
18520,1996-05-04,male
13075,1987-06-20,male
17703,1994-08-12,female
1437,1996-03-20,male
2084,1998-04-01,female
11118,1993-06-01,female
10437,1990-09-11,male
7734,1988-06-17,female
5946,1998-03-26,female
19083,1996-10-17,male
15241,1989-08-09,male
21069,1995-04-12,female
9602,1990-07-20,male
12057,1991-09-17,male
4609,1993-11-30,male
3235,1994-02-14,female
319,1993-10-09,male
9823,1990-01-26,male
19464,1990-09-27,female
16959,2000-05-23,male
2462,1990-01-13,male
6948,1991-01-03,male
2323,1989-02-23,female
20163,1990-04-25,male
1173,1992-02-22,male
12911,1992-09-11,female
18285,1994-12-21,male
20210,1990-12-23,female
11641,1995-04-22,female
9996,1991-05-30,female
820,1991-04-03,male
20620,1992-09-11,female
12715,1992-03-10,female
13242,1997-05-17,male
9520,1994-03-13,male
5223,1994-10-22,female
13765,1993-03-03,female
18488,1994-02-02,male
17460,1995-11-22,male
3764,1995-09-21,male
9401,1993-07-24,male
8630,1995-10-25,male
12868,1991-11-07,female
3868,1991-06-25,male
6763,1987-05-30,female
14823,1989-12-17,male
3918,1990-06-15,female
257,1995-05-01,male
2571,1993-03-09,female
1311,1996-05-15,male
2696,1991-02-24,female
18323,1992-07-28,male
5478,1990-12-12,male
7299,1990-01-31,female
5547,1994-03-18,male
17233,1992-04-29,male
10179,1996-09-14,female
13530,1994-08-23,male
16586,1989-12-12,male
8133,1993-08-26,male
11971,1990-03-30,female
14609,1990-10-10,female
10535,1997-05-25,female
16397,1992-03-01,female
6103,1994-11-09,female
18743,1993-01-27,male
12118,1994-07-09,female
5163,1993-02-14,female
15325,1992-04-22,female
13713,1989-07-19,female
12795,1991-05-14,female
1114,1993-10-14,male
11137,1991-10-10,male
5329,1996-05-12,male
12434,1995-07-02,male
5905,1990-12-25,male
16380,1990-03-19,male
10989,1996-01-24,male
18926,1990-11-25,female
8810,1993-11-29,female
6302,1994-09-22,male
21203,1993-12-31,male
19306,1993-01-14,female
6944,1992-01-17,male
18279,1989-10-04,female
9135,1993-09-21,male
1464,1991-02-25,male
8200,1994-07-22,male
1630,1992-03-23,female
9126,1992-04-07,female
11226,1994-02-18,female
17372,1992-07-23,female
17904,1990-12-18,female
654,1987-07-26,male
8716,1992-09-01,male
5922,1995-08-27,female
10241,1995-07-05,female
16326,1993-08-22,male
11400,1990-07-10,female
1220,1995-09-06,female
12516,1985-08-10,female
20719,1993-11-12,female
9462,1990-01-18,male
6716,1999-02-12,female
15993,1989-06-09,female
9427,1993-09-09,male
17446,1994-10-04,male
5542,1992-12-16,female
10337,1989-05-02,female
19103,1992-11-25,male
18694,1988-12-09,male
8737,1990-11-18,male
8607,1990-07-13,female
5583,1992-04-27,female
5102,1988-07-05,male
13292,1989-06-14,male
4338,1990-07-23,male
11650,1992-03-06,male
14606,1990-03-16,male
15859,1990-05-12,female
2450,1993-07-02,male
15071,1989-02-28,female
13355,1997-05-23,male
10525,1992-07-07,male
13487,1990-08-30,male
7824,1991-01-28,female
5944,1992-12-15,female
2403,1992-12-29,female
17362,1993-01-22,female
3346,1988-11-18,male
19527,1990-04-16,male
14044,1995-07-16,male
13376,1989-10-24,male
9304,1990-07-31,male
13626,1996-06-26,male
13541,1991-09-15,male
13609,1992-05-13,female
8222,1990-03-22,female
1210,1987-04-27,female
5502,1990-11-23,female
16996,1987-01-29,male
7040,1993-10-16,male
10468,1993-09-18,female
6617,1991-06-11,male
1622,1992-08-16,female
14017,1994-06-15,male
7726,1988-09-26,female
19353,1985-07-07,female
12924,1995-01-27,female
15043,1991-10-16,male
4071,1990-03-22,female
16638,1991-10-03,female
16129,1995-11-14,male
4656,1990-04-21,female
7879,1994-02-14,male
10802,1993-04-27,male
4677,1992-07-13,female
15384,1988-08-17,male
222,1995-10-22,female
10338,1994-12-21,female
16536,1996-04-27,female
6739,1991-09-27,female
17134,1987-12-13,male
7408,1988-09-15,female
19255,1993-11-16,female
6472,1993-01-04,female
4861,1991-12-13,male
1204,1992-01-04,female
15215,1991-03-26,male
896,1988-11-06,male
20387,1996-01-22,female
8168,1994-05-31,male
21121,1996-04-07,female
4373,1990-05-22,female
18737,1992-03-07,male
926,1993-09-04,male
14529,1990-05-04,female
11978,NA,male
7789,1991-12-10,male
12678,1993-09-29,female
21367,1987-01-20,male
16507,1990-08-15,female
3617,1988-11-18,male
12760,1993-03-04,male
10163,1994-03-29,male
459,1993-11-01,male
20302,1990-10-25,male
4792,1995-03-29,female
11195,1993-09-25,female
13929,1990-04-17,female
13861,1987-04-23,male
7540,1992-01-09,male
14855,1992-12-03,female
6690,1994-01-07,male
8414,1995-07-14,female
13828,1992-05-28,male
20901,1993-01-05,male
5892,1993-02-12,female
2345,1995-10-04,female
16053,1991-01-31,male
1767,1991-02-07,male
8083,1993-08-13,male
12189,1991-08-13,female
6243,1995-09-15,female
9636,1988-06-11,male
5142,1991-10-26,female
13113,1994-02-14,female
16204,1995-08-22,female
10529,1990-12-25,male
12673,1994-11-17,female
10732,1990-03-10,male
20471,1993-12-13,male
17404,1995-10-13,female
16359,1994-07-26,female
8783,1986-05-04,male
12390,1989-11-20,male
1629,1994-09-21,female
8093,1990-10-13,male
5227,1996-06-07,female
16988,1992-02-06,male
15141,1995-01-30,male
14284,1997-09-30,female
13314,1994-01-02,male
8297,1997-05-30,female
14438,1992-11-22,female
10016,1994-10-12,female
12979,1993-01-09,female
19294,1992-12-15,male
15411,1987-05-27,female
12642,1992-11-14,male
13052,1987-08-24,female
4178,1993-07-23,female
21100,1993-09-29,female
7654,1992-10-09,male
8951,1989-08-01,male
13203,1991-12-28,female
2949,1990-04-08,male
14754,1991-04-30,male
6084,1995-09-18,female
179,1990-12-03,female
19253,1996-04-30,female
340,1991-01-27,male
18763,1994-05-28,male
6257,1989-02-15,female
3586,1995-02-11,male
20846,1992-06-25,male
18206,1991-01-31,male
2312,1994-03-08,female
6107,1986-11-30,male
20584,1993-07-19,male
10006,1994-12-10,male
7030,1992-03-04,female
17429,1993-04-24,female
18377,1989-03-08,female
141,1996-06-28,male
9198,1992-07-01,female
21103,1994-04-04,male
10625,1994-06-18,female
18826,1991-04-12,female
2441,1994-12-01,male
12495,1996-11-30,male
582,1989-10-27,male
6070,1989-10-28,female
6533,1995-10-22,male
20337,1993-12-27,male
7418,1989-04-02,female
12983,1999-04-14,female
18456,1989-06-16,male
7590,1992-04-28,male
8746,1990-03-29,male
21317,1992-08-10,female
12707,1991-06-27,female
1225,1987-05-22,male
20853,1990-12-10,female
1121,1992-10-26,female
8353,1998-06-07,female
13897,1992-06-14,female
4076,1992-03-24,female
3145,1991-07-24,male
13346,1995-02-12,female
21232,1992-08-02,female
7617,1992-07-08,male
1892,1994-02-05,female
10954,1992-10-10,male
15867,1993-12-24,female
16667,1992-05-05,male
13516,1994-08-27,male
15538,1995-09-01,female
17407,1993-05-21,female
9529,1990-12-15,male
11906,1989-02-02,female
13295,1994-06-26,male
21096,1989-04-05,male
4721,1988-08-01,female
18723,1999-07-30,male
11264,1994-07-21,male
951,1989-07-15,female
5806,1995-02-11,female
6247,1989-01-05,male
12441,1991-06-25,female
14890,1995-09-17,female
20735,1991-10-26,female
6145,1990-01-01,female
1515,1992-08-14,female
13499,1991-10-26,female
2184,1989-02-27,male
5706,1993-07-11,female
1448,1990-03-23,male
10700,1998-10-01,male
20694,1997-11-15,female
4000,1988-05-28,male
2343,1993-06-26,female
11764,1995-10-25,male
20000,1989-12-28,male
20599,1991-02-25,male
4228,1993-04-15,male
20917,1991-01-31,male
21005,1992-05-17,female
3800,1998-04-27,female
10995,1991-12-08,male
350,1992-03-14,female
4073,1992-08-26,male
10136,1994-02-23,female
18490,1992-11-03,female
4700,1991-12-23,male
12129,1991-09-19,male
15696,2000-03-01,male
4472,1992-10-10,female
9641,1995-06-12,male
13031,1989-01-15,female
5254,1994-09-12,female
15956,1993-04-17,female
14995,1991-10-27,female
11128,1993-03-20,male
12870,1993-11-28,male
21325,1996-05-26,male
5103,1991-03-11,female
20293,1994-07-25,male
14656,1992-08-03,female
10852,1988-05-02,female
2549,1990-03-03,male
3602,1989-05-19,male
3184,1993-10-22,female
4648,1994-04-30,female
2637,1990-11-16,female
20557,1995-06-25,female
16789,1991-10-16,male
8211,1993-06-12,female
7502,1994-01-26,female
1827,1992-11-02,male
5678,1994-07-06,male
5901,1992-03-28,female
8516,1995-04-15,female
9573,1994-10-17,female
3609,1995-03-20,male
1591,1990-12-13,female
17765,1996-09-11,female
14087,1993-04-25,male
3647,1991-08-06,male
16729,1993-10-13,female
21129,1991-08-11,male
3855,1991-07-10,male
2306,1995-02-05,female
8566,1989-09-03,male
3377,1992-09-07,male
3094,1988-10-09,male
11701,1989-05-20,male
7121,1990-01-01,female
9647,1992-02-23,female
21052,1995-04-17,male
4682,1987-11-24,female
20405,1992-06-27,male
19445,1998-08-02,female
3356,1987-09-16,male
6117,1989-04-07,male
1509,1993-02-20,female
9307,1995-06-01,female
10085,1995-05-10,male
12776,1995-09-15,male
17548,1994-04-10,male
17072,1993-08-10,female
13224,1993-03-15,male
16297,1993-07-15,female
16836,1992-05-12,male
6170,1994-11-10,male
18789,1994-02-24,female
20608,1990-05-24,male
19578,1991-09-14,female
19938,1994-02-09,female
18067,1993-12-27,male
5781,1995-07-12,male
14685,1988-09-15,male
12378,1991-01-25,male
5256,1993-06-18,female
12730,1994-12-20,female
10183,1990-10-07,female
10436,1991-08-19,female
15174,1991-11-10,female
3363,1990-02-12,male
2009,1992-11-02,male
1463,1993-08-16,female
21335,1995-09-17,male
17466,1993-11-26,female
13424,1997-08-10,female
16168,1990-12-20,male
224,1993-11-24,male
861,1990-02-09,female
4860,1997-12-06,male
2166,1993-02-23,female
12463,1985-04-15,female
11981,1993-05-09,male
1569,1992-05-10,female
6297,1990-07-11,female
13364,1987-08-27,female
7960,1997-08-25,male
6848,1995-06-06,male
16271,1993-12-17,male
13802,1994-03-30,male
8648,1993-09-26,male
20648,1989-05-15,male
5338,1995-11-27,female
13872,1995-01-14,female
20947,1992-11-02,female
11510,1994-04-05,male
1070,1994-10-01,male
3106,1996-05-02,male
3439,1992-10-22,female
10092,1990-04-03,male
20397,1994-10-03,male
19257,1993-08-31,male
2997,1995-03-14,female
1155,1995-11-05,male
11221,1994-02-28,female
977,1990-11-14,female
11008,1994-12-27,female
19320,1995-12-21,male
8654,1988-06-24,female
16044,1993-12-10,female
14018,1992-04-13,female
18326,1997-01-19,male
13209,1993-10-27,female
7749,1989-01-16,male
15458,1992-04-10,male
18263,1997-03-28,female
14053,1996-09-26,male
11931,1992-03-02,male
5186,1998-06-26,male
1385,1994-10-20,female
21362,1992-11-16,male
10760,1993-02-28,female
13153,1990-10-08,male
7070,NA,female
5092,1993-04-25,female
1799,1993-05-02,female
15157,1995-04-18,male
16939,1991-10-03,female
5234,1987-08-31,female
13177,1991-08-24,male
19425,1991-11-27,female
2839,1992-11-15,female
10043,1992-03-05,male
17403,1990-11-09,male
11973,1992-02-11,male
13231,1991-10-29,female
17874,1990-01-27,female
16475,1991-06-13,female
4478,1995-05-10,female
21219,1995-08-13,male
15844,1991-01-16,male
2405,1991-11-24,female
15898,1993-08-10,female
19773,1989-05-24,male
15831,1988-07-26,female
2714,1991-12-08,male
4169,1987-12-23,female
10687,1995-02-14,male
10582,1995-10-12,male
3055,1994-10-31,male
4048,1993-06-30,female
5311,1997-03-07,male
9915,1992-03-13,female
2820,1993-02-22,male
10888,1993-07-12,female
267,1991-11-30,female
18282,1994-03-01,male
13298,1992-01-26,female
3533,1990-10-08,male
8034,1989-01-04,female
8218,1995-11-04,female
20627,1991-01-30,female
3330,1991-08-12,male
19835,1994-06-14,male
7473,1994-06-17,female
4116,1990-08-15,female
9131,1990-05-25,female
1681,1990-12-30,female
6822,1991-09-28,female
11590,1991-09-04,male
9505,1993-07-05,female
13246,1994-10-12,female
15648,1992-08-19,male
3258,1987-03-07,male
11419,2003-09-02,male
4136,1997-12-16,female
18508,1994-08-02,female
7827,1990-06-11,female
10650,1992-04-18,male
16825,1996-10-22,female
15812,1991-01-11,male
21351,1993-04-21,male
208,1990-09-13,female
735,1999-03-18,male
2351,1990-05-28,male
4698,1991-12-16,male
12844,1996-10-02,female
11740,1995-11-29,male
6489,1992-07-02,female
6621,1992-02-19,female
4837,1992-09-16,male
21364,1998-03-03,male
17052,1991-09-14,female
13016,1991-04-02,male
1845,1992-10-06,male
8728,1992-09-26,male
7156,1992-09-05,male
18309,1993-02-02,male
17401,1993-11-03,male
10889,1994-01-08,male
20069,1994-07-07,female
3701,1994-10-29,male
10774,1988-12-06,male
20037,1990-06-30,male
11990,1992-04-27,male
9434,1995-11-06,male
14204,1987-11-02,male
17573,1992-05-04,male
7444,1988-08-17,male
5310,1995-03-20,male
17505,1993-05-25,female
4113,1988-03-10,male
4699,1997-03-19,male
13276,1992-12-30,male
8680,1990-11-27,male
15682,1988-09-04,male
6476,1993-02-16,female
9831,1988-06-02,male
13611,1992-09-06,male
11776,1987-10-25,female
13882,1991-01-16,female
18535,1997-03-08,female
19645,1989-01-15,male
3203,1990-04-19,female
18855,1991-01-05,female
16631,1985-09-11,male
7033,1993-01-05,male
4214,1993-01-21,male
3447,1993-11-27,female
9069,1994-06-25,female
19597,1994-10-26,female
15385,1988-03-13,female
14760,1992-10-05,male
550,1992-08-18,male
5340,1995-03-21,male
16413,1991-04-21,male
8562,1992-04-16,female
6086,1988-07-15,female
2912,1987-11-14,male
21251,1989-10-23,male
4079,1997-09-17,male
4015,1992-01-03,male
14417,1990-12-23,male
1271,1988-01-06,male
3002,1989-09-01,male
10816,1995-02-26,male
549,1996-10-07,female
17653,1994-04-05,female
2204,1995-04-22,female
11182,1989-11-25,male
6865,1996-09-02,female
17770,1987-03-25,female
8180,1994-06-22,female
16067,1991-01-21,male
6043,1988-09-11,female
18414,1990-10-29,male
20366,1991-05-28,female
11238,1993-03-10,female
4620,1989-05-13,female
466,1995-10-13,male
4385,1991-07-14,male
18831,1996-09-17,female
13183,1991-10-29,female
6709,1991-07-13,male
765,1992-05-22,female
19519,1989-09-25,male
17715,1995-04-15,male
16008,1990-03-19,female
3885,1994-09-09,male
4761,1996-07-26,male
12056,1992-12-10,male
14371,1986-06-14,male
8015,1994-09-24,female
14642,1994-02-09,male
10803,1994-08-17,female
20738,1987-12-26,male
18533,1992-07-28,male
5847,1990-05-23,female
10189,1994-05-16,male
16490,1994-09-28,female
13243,1993-02-01,female
8812,1992-11-23,male
8715,1990-05-26,female
7655,NA,female
11619,1992-10-01,female
336,1996-10-05,male
14965,1996-07-29,male
18443,1995-05-14,female
2783,1993-02-12,female
9802,1993-05-09,female
16041,1993-04-21,female
14151,1993-04-15,male
16980,1993-12-02,male
2531,1990-09-01,female
8896,1989-08-31,male
6999,1993-02-19,male
13570,1991-12-11,female
6435,1991-10-24,female
11114,1997-12-30,male
16117,1994-01-17,male
9242,1993-10-05,male
10893,1990-07-08,female
12465,1993-11-28,male
21147,1996-11-10,female
17499,1988-01-15,female
9826,1992-11-07,male
7738,1995-12-21,female
1274,1993-12-26,male
19768,1993-01-18,female
12867,1996-08-08,male
10275,1990-02-01,male
13175,1993-04-09,male
11200,1994-11-23,female
20325,1991-12-22,female
2700,1992-11-01,male
8505,1990-02-07,male
9097,1989-11-28,male
13951,1991-07-04,female
9027,1992-05-04,male
16148,1997-08-26,male
7392,1991-12-13,female
20744,1995-02-28,male
16532,1994-05-05,female
14308,1994-12-26,female
15468,1989-08-27,male
11165,1992-12-20,female
16136,1990-09-05,male
12850,1990-08-22,male
7919,1990-07-13,female
8268,1989-03-16,male
15763,1990-10-07,male
2578,1994-07-26,female
8141,1997-03-29,female
7223,1992-12-24,female
17115,1997-04-03,male
16260,1991-09-02,female
13700,1993-06-26,female
9077,1997-12-28,female
18543,1988-09-07,female
8606,1992-10-29,male
12155,1985-03-11,male
9042,1991-09-09,male
3115,1994-03-28,female
3632,1992-08-25,female
13588,1992-01-01,female
20641,1992-01-20,female
19674,1991-12-29,male
8109,1991-08-15,female
12195,1997-12-12,male
953,1996-01-06,male
3618,1993-07-04,male
13837,1990-05-26,male
19756,1995-06-12,male
20006,1993-02-10,female
20941,1991-01-22,male
9057,1994-05-05,male
9386,1989-01-03,male
14152,1993-08-25,male
18308,1994-07-22,male
10235,1991-09-22,female
8793,1993-05-23,male
15211,1992-10-27,female
17850,1993-10-13,female
12807,1996-08-10,male
4117,1987-07-20,female
14376,1991-03-11,female
16196,1992-10-30,female
2274,1989-03-02,male
19176,1993-01-15,male
9457,1995-05-01,male
3333,1987-10-06,male
5452,1992-05-22,female
9631,1991-06-24,male
4131,1989-11-13,male
8177,1992-03-29,male
5683,1997-11-13,female
18843,1984-10-19,female
11216,1987-05-23,male
4816,1992-05-25,female
18896,1988-04-16,male
15062,1989-12-15,female
17708,1992-08-06,female
14459,1993-04-25,male
16107,1994-04-20,female
21245,1994-11-28,male
2396,1992-02-17,male
4741,1995-10-28,female
10972,1991-09-30,male
18229,1997-07-22,female
5850,1988-04-15,male
1336,1991-06-10,female
19851,1994-06-10,male
7788,1990-04-16,male
7828,1986-09-20,female
7918,1991-11-06,male
2983,1990-12-10,male
4091,1993-12-21,male
4805,1986-10-21,female
1241,1989-02-07,female
4550,1997-03-20,female
9639,1993-03-19,male
8087,1991-03-18,female
207,1989-08-16,male
