user_id,order_id,action,time
720,7927,create_order,2022-08-28 22:22:00
3871,7928,create_order,2022-08-28 22:23:00
4602,7929,create_order,2022-08-28 22:25:00
4192,7930,create_order,2022-08-28 22:25:00
4603,7931,create_order,2022-08-28 22:25:00
12,7932,create_order,2022-08-28 22:26:00
4604,7933,create_order,2022-08-28 22:26:00
4561,7934,create_order,2022-08-28 22:27:00
4605,7935,create_order,2022-08-28 22:27:00
4606,7936,create_order,2022-08-28 22:27:00
4603,7937,create_order,2022-08-28 22:27:00
2812,7939,create_order,2022-08-28 22:28:00
4607,7938,create_order,2022-08-28 22:28:00
4605,7940,create_order,2022-08-28 22:28:00
751,7941,create_order,2022-08-28 22:29:00
4608,7942,create_order,2022-08-28 22:30:00
4055,7943,create_order,2022-08-28 22:30:00
4009,7944,create_order,2022-08-28 22:30:00
3804,7945,create_order,2022-08-28 22:30:00
4609,7946,create_order,2022-08-28 22:31:00
4610,7947,create_order,2022-08-28 22:31:00
1260,7948,create_order,2022-08-28 22:31:00
3804,7949,create_order,2022-08-28 22:32:00
3419,7950,create_order,2022-08-28 22:32:00
4610,7951,create_order,2022-08-28 22:32:00
3419,7952,create_order,2022-08-28 22:32:00
4611,7953,create_order,2022-08-28 22:33:00
4612,7954,create_order,2022-08-28 22:33:00
4038,7955,create_order,2022-08-28 22:33:00
4613,7956,create_order,2022-08-28 22:34:00
1900,7957,create_order,2022-08-28 22:34:00
4614,7958,create_order,2022-08-28 22:35:00
4615,7959,create_order,2022-08-28 22:35:00
4616,7960,create_order,2022-08-28 22:36:00
4400,7961,create_order,2022-08-28 22:36:00
1649,7962,create_order,2022-08-28 22:36:00
4615,7963,create_order,2022-08-28 22:36:00
4394,7964,create_order,2022-08-28 22:36:00
4222,7965,create_order,2022-08-28 22:36:00
3698,7966,create_order,2022-08-28 22:36:00
2450,7967,create_order,2022-08-28 22:37:00
2751,7968,create_order,2022-08-28 22:38:00
4617,7969,create_order,2022-08-28 22:38:00
883,7970,create_order,2022-08-28 22:38:00
4618,7971,create_order,2022-08-28 22:38:00
4619,7972,create_order,2022-08-28 22:38:00
3736,7974,create_order,2022-08-28 22:38:00
4222,7973,create_order,2022-08-28 22:38:00
4158,7975,create_order,2022-08-28 22:38:00
3453,7976,create_order,2022-08-28 22:39:00
4620,7977,create_order,2022-08-28 22:39:00
4620,7978,create_order,2022-08-28 22:40:00
2081,7979,create_order,2022-08-28 22:40:00
4621,7980,create_order,2022-08-28 22:40:00
4622,7981,create_order,2022-08-28 22:40:00
1596,7982,create_order,2022-08-28 22:41:00
4622,7983,create_order,2022-08-28 22:41:00
4623,7984,create_order,2022-08-28 22:42:00
1389,7985,create_order,2022-08-28 22:42:00
3889,7986,create_order,2022-08-28 22:42:00
4621,7987,create_order,2022-08-28 22:43:00
4624,7988,create_order,2022-08-28 22:44:00
4625,7989,create_order,2022-08-28 22:44:00
4626,7990,create_order,2022-08-28 22:45:00
4213,7991,create_order,2022-08-28 22:46:00
4627,7992,create_order,2022-08-28 22:46:00
4628,7993,create_order,2022-08-28 22:46:00
4592,7994,create_order,2022-08-28 22:46:00
1916,7995,create_order,2022-08-28 22:46:00
4629,7996,create_order,2022-08-28 22:46:00
4630,7997,create_order,2022-08-28 22:46:00
3769,7998,create_order,2022-08-28 22:47:00
4631,7999,create_order,2022-08-28 22:48:00
3854,8000,create_order,2022-08-28 22:48:00
4632,8001,create_order,2022-08-28 22:48:00
4633,8002,create_order,2022-08-28 22:49:00
4634,8003,create_order,2022-08-28 22:49:00
4635,8004,create_order,2022-08-28 22:50:00
464,8005,create_order,2022-08-28 22:50:00
4636,8006,create_order,2022-08-28 22:50:00
4637,8007,create_order,2022-08-28 22:51:00
4638,8008,create_order,2022-08-28 22:52:00
3612,8009,create_order,2022-08-28 22:52:00
3275,8010,create_order,2022-08-28 22:52:00
2309,8011,create_order,2022-08-28 22:53:00
448,8012,create_order,2022-08-28 22:54:00
3275,8013,create_order,2022-08-28 22:54:00
2616,8014,create_order,2022-08-28 22:54:00
2527,8015,create_order,2022-08-28 22:55:00
4639,8016,create_order,2022-08-28 22:55:00
4640,8017,create_order,2022-08-28 22:56:00
4641,8018,create_order,2022-08-28 22:57:00
4639,8019,create_order,2022-08-28 22:57:00
1305,8020,create_order,2022-08-28 22:58:00
4642,8021,create_order,2022-08-28 22:59:00
4525,8022,create_order,2022-08-28 22:59:00
2188,8023,create_order,2022-08-28 22:59:00
3502,8024,create_order,2022-08-28 23:00:00
3188,8025,create_order,2022-08-28 23:00:00
3387,8026,create_order,2022-08-28 23:00:00
4056,8027,create_order,2022-08-28 23:01:00
4643,8028,create_order,2022-08-28 23:03:00
4644,8029,create_order,2022-08-28 23:03:00
4577,8030,create_order,2022-08-28 23:03:00
4393,8031,create_order,2022-08-28 23:04:00
1992,8032,create_order,2022-08-28 23:04:00
1140,8033,create_order,2022-08-28 23:04:00
4080,8034,create_order,2022-08-28 23:04:00
4645,8035,create_order,2022-08-28 23:04:00
2675,8036,create_order,2022-08-28 23:05:00
883,8037,create_order,2022-08-28 23:05:00
4646,8038,create_order,2022-08-28 23:05:00
4647,8039,create_order,2022-08-28 23:06:00
2662,8040,create_order,2022-08-28 23:06:00
114,8041,create_order,2022-08-28 23:06:00
4648,8042,create_order,2022-08-28 23:09:00
4649,8043,create_order,2022-08-28 23:09:00
4167,8044,create_order,2022-08-28 23:10:00
4650,8045,create_order,2022-08-28 23:10:00
2856,8046,create_order,2022-08-28 23:11:00
4651,8047,create_order,2022-08-28 23:11:00
3214,8048,create_order,2022-08-28 23:12:00
3550,8049,create_order,2022-08-28 23:13:00
1429,8050,create_order,2022-08-28 23:14:00
3214,8051,create_order,2022-08-28 23:14:00
4652,8052,create_order,2022-08-28 23:15:00
4653,8053,create_order,2022-08-28 23:16:00
4654,8054,create_order,2022-08-28 23:16:00
318,8055,create_order,2022-08-28 23:16:00
4652,8056,create_order,2022-08-28 23:17:00
3777,8057,create_order,2022-08-28 23:17:00
4655,8058,create_order,2022-08-28 23:18:00
4654,8059,create_order,2022-08-28 23:19:00
3523,8060,create_order,2022-08-28 23:19:00
803,8061,create_order,2022-08-28 23:19:00
3992,8062,create_order,2022-08-28 23:20:00
4656,8063,create_order,2022-08-28 23:20:00
4657,8064,create_order,2022-08-28 23:21:00
2448,8065,create_order,2022-08-28 23:22:00
4656,8066,create_order,2022-08-28 23:22:00
3992,8067,create_order,2022-08-28 23:22:00
4658,8068,create_order,2022-08-28 23:22:00
2892,8069,create_order,2022-08-28 23:23:00
3028,8070,create_order,2022-08-28 23:23:00
3351,8071,create_order,2022-08-28 23:23:00
2060,8072,create_order,2022-08-28 23:24:00
3344,8073,create_order,2022-08-28 23:24:00
2060,8074,create_order,2022-08-28 23:24:00
4659,8075,create_order,2022-08-28 23:24:00
2546,8076,create_order,2022-08-28 23:24:00
3153,8077,create_order,2022-08-28 23:24:00
4660,8078,create_order,2022-08-28 23:25:00
4661,8079,create_order,2022-08-28 23:26:00
4661,8080,create_order,2022-08-28 23:26:00
3831,8081,create_order,2022-08-28 23:27:00
4221,8082,create_order,2022-08-28 23:27:00
3173,8083,create_order,2022-08-28 23:27:00
4662,8084,create_order,2022-08-28 23:27:00
2669,8085,create_order,2022-08-28 23:28:00
1251,8087,create_order,2022-08-28 23:28:00
3344,8086,create_order,2022-08-28 23:28:00
2669,8088,create_order,2022-08-28 23:28:00
2546,8089,create_order,2022-08-28 23:28:00
4663,8090,create_order,2022-08-28 23:30:00
4664,8091,create_order,2022-08-28 23:30:00
3230,8092,create_order,2022-08-28 23:30:00
457,8093,create_order,2022-08-28 23:30:00
1505,8094,create_order,2022-08-28 23:30:00
4207,8095,create_order,2022-08-28 23:31:00
4664,8096,create_order,2022-08-28 23:32:00
900,8097,create_order,2022-08-28 23:32:00
4665,8098,create_order,2022-08-28 23:32:00
4375,8099,create_order,2022-08-28 23:32:00
4663,8100,create_order,2022-08-28 23:34:00
2381,8101,create_order,2022-08-28 23:35:00
2553,8102,create_order,2022-08-28 23:36:00
4666,8103,create_order,2022-08-28 23:36:00
4667,8104,create_order,2022-08-28 23:36:00
4668,8105,create_order,2022-08-28 23:36:00
4669,8106,create_order,2022-08-28 23:37:00
430,8107,create_order,2022-08-28 23:37:00
1358,8108,create_order,2022-08-28 23:37:00
3403,8109,create_order,2022-08-28 23:38:00
2454,8110,create_order,2022-08-28 23:38:00
3416,8111,create_order,2022-08-28 23:38:00
4667,8112,create_order,2022-08-28 23:38:00
2454,8113,create_order,2022-08-28 23:38:00
3616,8114,create_order,2022-08-28 23:39:00
4670,8115,create_order,2022-08-28 23:39:00
2849,8116,create_order,2022-08-28 23:39:00
4670,8117,create_order,2022-08-28 23:39:00
4453,8118,create_order,2022-08-28 23:39:00
479,8120,create_order,2022-08-28 23:40:00
2576,8119,create_order,2022-08-28 23:40:00
4671,8121,create_order,2022-08-28 23:40:00
4391,8122,create_order,2022-08-28 23:41:00
4672,8123,create_order,2022-08-28 23:41:00
4128,8124,create_order,2022-08-28 23:41:00
4128,8125,create_order,2022-08-28 23:42:00
4325,8126,create_order,2022-08-28 23:42:00
4671,8127,create_order,2022-08-28 23:42:00
1785,8128,create_order,2022-08-28 23:44:00
2732,8129,create_order,2022-08-28 23:44:00
4673,8130,create_order,2022-08-28 23:44:00
1260,8131,create_order,2022-08-28 23:44:00
4674,8132,create_order,2022-08-28 23:45:00
4675,8133,create_order,2022-08-28 23:45:00
4676,8134,create_order,2022-08-28 23:45:00
3697,8135,create_order,2022-08-28 23:45:00
2681,8136,create_order,2022-08-28 23:46:00
4677,8137,create_order,2022-08-28 23:46:00
2681,8138,create_order,2022-08-28 23:47:00
1785,8139,create_order,2022-08-28 23:47:00
4678,8140,create_order,2022-08-28 23:47:00
4679,8141,create_order,2022-08-28 23:48:00
4675,8142,create_order,2022-08-28 23:48:00
4674,8143,create_order,2022-08-28 23:49:00
3636,8144,create_order,2022-08-28 23:49:00
4680,8145,create_order,2022-08-28 23:49:00
4681,8146,create_order,2022-08-28 23:50:00
3706,8147,create_order,2022-08-28 23:50:00
74,8148,create_order,2022-08-28 23:50:00
4682,8149,create_order,2022-08-28 23:51:00
4683,8150,create_order,2022-08-28 23:51:00
3531,8151,create_order,2022-08-28 23:52:00
3360,8152,create_order,2022-08-28 23:52:00
3657,8153,create_order,2022-08-28 23:53:00
4684,8154,create_order,2022-08-28 23:53:00
4685,8155,create_order,2022-08-28 23:53:00
3360,8156,create_order,2022-08-28 23:53:00
4686,8157,create_order,2022-08-28 23:54:00
4684,8158,create_order,2022-08-28 23:54:00
4685,8159,create_order,2022-08-28 23:54:00
2823,8160,create_order,2022-08-28 23:54:00
4687,8162,create_order,2022-08-28 23:55:00
4688,8161,create_order,2022-08-28 23:55:00
3466,8163,create_order,2022-08-28 23:55:00
3256,8164,create_order,2022-08-28 23:55:00
3466,8165,create_order,2022-08-28 23:56:00
4689,8166,create_order,2022-08-28 23:56:00
4687,8167,create_order,2022-08-28 23:56:00
4687,8168,create_order,2022-08-28 23:56:00
4690,8169,create_order,2022-08-28 23:57:00
4688,8170,create_order,2022-08-28 23:57:00
4691,8171,create_order,2022-08-28 23:57:00
3925,8172,create_order,2022-08-28 23:58:00
4692,8173,create_order,2022-08-28 23:59:00
2446,8174,create_order,2022-08-28 23:59:00
4290,8175,create_order,2022-08-28 23:59:00
1272,8176,create_order,2022-08-29 00:00:00
3388,8177,create_order,2022-08-29 00:00:00
4598,8178,create_order,2022-08-29 00:01:00
2324,8180,create_order,2022-08-29 00:02:00
4693,8179,create_order,2022-08-29 00:02:00
4694,8181,create_order,2022-08-29 00:03:00
4598,8182,create_order,2022-08-29 00:03:00
4695,8183,create_order,2022-08-29 00:03:00
4696,8184,create_order,2022-08-29 00:03:00
4024,8185,create_order,2022-08-29 00:04:00
4697,8186,create_order,2022-08-29 00:04:00
4698,8187,create_order,2022-08-29 00:04:00
4699,8188,create_order,2022-08-29 00:05:00
4700,8189,create_order,2022-08-29 00:06:00
4368,8190,create_order,2022-08-29 00:06:00
4700,8191,create_order,2022-08-29 00:07:00
4701,8192,create_order,2022-08-29 00:08:00
2089,8193,create_order,2022-08-29 00:08:00
3745,8194,create_order,2022-08-29 00:08:00
4702,8195,create_order,2022-08-29 00:08:00
2328,8196,create_order,2022-08-29 00:09:00
2035,8197,create_order,2022-08-29 00:09:00
4703,8198,create_order,2022-08-29 00:09:00
1463,8199,create_order,2022-08-29 00:09:00
4704,8200,create_order,2022-08-29 00:10:00
4705,8201,create_order,2022-08-29 00:10:00
4706,8202,create_order,2022-08-29 00:11:00
3222,8203,create_order,2022-08-29 00:12:00
1983,8204,create_order,2022-08-29 00:12:00
4707,8205,create_order,2022-08-29 00:14:00
4708,8206,create_order,2022-08-29 00:14:00
1081,8207,create_order,2022-08-29 00:15:00
324,8208,create_order,2022-08-29 00:16:00
4709,8209,create_order,2022-08-29 00:16:00
1602,8210,create_order,2022-08-29 00:16:00
845,8211,create_order,2022-08-29 00:16:00
4710,8212,create_order,2022-08-29 00:17:00
4711,8213,create_order,2022-08-29 00:17:00
4709,8214,create_order,2022-08-29 00:17:00
845,8215,create_order,2022-08-29 00:18:00
3497,8216,create_order,2022-08-29 00:18:00
4712,8217,create_order,2022-08-29 00:19:00
4711,8218,create_order,2022-08-29 00:19:00
4128,8219,create_order,2022-08-29 00:19:00
845,8220,create_order,2022-08-29 00:19:00
3126,8221,create_order,2022-08-29 00:19:00
4713,8222,create_order,2022-08-29 00:19:00
4714,8223,create_order,2022-08-29 00:20:00
4091,8224,create_order,2022-08-29 00:20:00
4715,8225,create_order,2022-08-29 00:20:00
4716,8226,create_order,2022-08-29 00:20:00
4717,8227,create_order,2022-08-29 00:21:00
4131,8228,create_order,2022-08-29 00:22:00
4091,8229,create_order,2022-08-29 00:22:00
4715,8230,create_order,2022-08-29 00:22:00
4131,8231,create_order,2022-08-29 00:22:00
1664,8232,create_order,2022-08-29 00:22:00
2122,8233,create_order,2022-08-29 00:22:00
4718,8234,create_order,2022-08-29 00:23:00
4717,8235,create_order,2022-08-29 00:23:00
4719,8236,create_order,2022-08-29 00:24:00
3016,8237,create_order,2022-08-29 00:26:00
4720,8238,create_order,2022-08-29 00:26:00
158,8239,create_order,2022-08-29 00:26:00
642,8240,create_order,2022-08-29 00:26:00
3445,8241,create_order,2022-08-29 00:26:00
4721,8242,create_order,2022-08-29 00:27:00
4722,8243,create_order,2022-08-29 00:27:00
3445,8244,create_order,2022-08-29 00:28:00
4723,8245,create_order,2022-08-29 00:28:00
4724,8246,create_order,2022-08-29 00:28:00
4725,8247,create_order,2022-08-29 00:30:00
4726,8248,create_order,2022-08-29 00:30:00
1085,8249,create_order,2022-08-29 00:33:00
4599,8250,create_order,2022-08-29 00:33:00
4727,8251,create_order,2022-08-29 00:33:00
4728,8252,create_order,2022-08-29 00:34:00
4729,8253,create_order,2022-08-29 00:35:00
933,8254,create_order,2022-08-29 00:36:00
4729,8255,create_order,2022-08-29 00:36:00
4730,8256,create_order,2022-08-29 00:36:00
4731,8257,create_order,2022-08-29 00:36:00
3129,8258,create_order,2022-08-29 00:36:00
4732,8259,create_order,2022-08-29 00:38:00
4730,8260,create_order,2022-08-29 00:38:00
1907,8261,create_order,2022-08-29 00:39:00
4733,8262,create_order,2022-08-29 00:39:00
4730,8263,create_order,2022-08-29 00:39:00
4734,8264,create_order,2022-08-29 00:40:00
4735,8265,create_order,2022-08-29 00:40:00
4736,8266,create_order,2022-08-29 00:40:00
515,8267,create_order,2022-08-29 00:41:00
1907,8268,create_order,2022-08-29 00:42:00
4737,8269,create_order,2022-08-29 00:44:00
2066,8270,create_order,2022-08-29 00:44:00
1329,8271,create_order,2022-08-29 00:45:00
852,8272,create_order,2022-08-29 00:45:00
4738,8273,create_order,2022-08-29 00:45:00
4739,8274,create_order,2022-08-29 00:46:00
1329,8275,create_order,2022-08-29 00:47:00
4740,8276,create_order,2022-08-29 00:48:00
1329,8277,create_order,2022-08-29 00:48:00
1018,8278,create_order,2022-08-29 00:48:00
4741,8279,create_order,2022-08-29 00:48:00
852,8280,create_order,2022-08-29 00:49:00
4742,8281,create_order,2022-08-29 00:49:00
4743,8282,create_order,2022-08-29 00:49:00
2288,8283,create_order,2022-08-29 00:50:00
4744,8284,create_order,2022-08-29 00:50:00
4745,8285,create_order,2022-08-29 00:51:00
4746,8286,create_order,2022-08-29 00:52:00
4747,8287,create_order,2022-08-29 00:53:00
3517,8288,create_order,2022-08-29 00:53:00
4747,8289,create_order,2022-08-29 00:53:00
4744,8290,create_order,2022-08-29 00:54:00
3517,8291,create_order,2022-08-29 00:54:00
1538,8292,create_order,2022-08-29 00:55:00
670,8293,create_order,2022-08-29 00:55:00
4748,8294,create_order,2022-08-29 00:56:00
4749,8295,create_order,2022-08-29 00:56:00
1147,8296,create_order,2022-08-29 00:56:00
3239,8297,create_order,2022-08-29 00:56:00
4750,8298,create_order,2022-08-29 00:56:00
3951,8299,create_order,2022-08-29 00:57:00
4544,8300,create_order,2022-08-29 00:57:00
4751,8301,create_order,2022-08-29 00:58:00
670,8302,create_order,2022-08-29 00:58:00
3739,8303,create_order,2022-08-29 00:58:00
4752,8304,create_order,2022-08-29 00:59:00
3239,8305,create_order,2022-08-29 00:59:00
4753,8306,create_order,2022-08-29 00:59:00
4752,8307,create_order,2022-08-29 01:00:00
2869,8308,create_order,2022-08-29 01:01:00
4754,8309,create_order,2022-08-29 01:03:00
2514,8310,create_order,2022-08-29 01:03:00
4755,8311,create_order,2022-08-29 01:03:00
4756,8312,create_order,2022-08-29 01:03:00
4492,8313,create_order,2022-08-29 01:04:00
84,8314,create_order,2022-08-29 01:06:00
4757,8315,create_order,2022-08-29 01:06:00
4758,8316,create_order,2022-08-29 01:06:00
4759,8317,create_order,2022-08-29 01:06:00
4760,8318,create_order,2022-08-29 01:07:00
4761,8319,create_order,2022-08-29 01:08:00
4762,8320,create_order,2022-08-29 01:09:00
4763,8321,create_order,2022-08-29 01:09:00
4492,8322,create_order,2022-08-29 01:09:00
1032,8323,create_order,2022-08-29 01:10:00
4764,8324,create_order,2022-08-29 01:12:00
4218,8325,create_order,2022-08-29 01:13:00
4765,8326,create_order,2022-08-29 01:13:00
4766,8327,create_order,2022-08-29 01:14:00
4767,8328,create_order,2022-08-29 01:14:00
4768,8329,create_order,2022-08-29 01:14:00
4767,8330,create_order,2022-08-29 01:14:00
4769,8331,create_order,2022-08-29 01:14:00
4768,8332,create_order,2022-08-29 01:15:00
601,8333,create_order,2022-08-29 01:15:00
4770,8334,create_order,2022-08-29 01:16:00
4771,8335,create_order,2022-08-29 01:16:00
3421,8336,create_order,2022-08-29 01:17:00
4772,8337,create_order,2022-08-29 01:17:00
4772,8338,create_order,2022-08-29 01:18:00
944,8339,create_order,2022-08-29 01:18:00
4771,8340,create_order,2022-08-29 01:19:00
4341,8341,create_order,2022-08-29 01:20:00
1982,8342,create_order,2022-08-29 01:20:00
4773,8343,create_order,2022-08-29 01:21:00
4774,8344,create_order,2022-08-29 01:21:00
4775,8345,create_order,2022-08-29 01:22:00
4776,8346,create_order,2022-08-29 01:22:00
4777,8347,create_order,2022-08-29 01:23:00
4776,8348,create_order,2022-08-29 01:23:00
4777,8349,create_order,2022-08-29 01:23:00
4341,8350,create_order,2022-08-29 01:24:00
4778,8351,create_order,2022-08-29 01:25:00
4778,8352,create_order,2022-08-29 01:27:00
4779,8353,create_order,2022-08-29 01:28:00
2424,8354,create_order,2022-08-29 01:28:00
171,8355,create_order,2022-08-29 01:29:00
4780,8356,create_order,2022-08-29 01:30:00
1272,8357,create_order,2022-08-29 01:31:00
1335,8358,create_order,2022-08-29 01:31:00
4781,8359,create_order,2022-08-29 01:31:00
4782,8360,create_order,2022-08-29 01:33:00
4189,8361,create_order,2022-08-29 01:35:00
4783,8362,create_order,2022-08-29 01:36:00
4784,8363,create_order,2022-08-29 01:36:00
3842,8364,create_order,2022-08-29 01:37:00
3217,8365,create_order,2022-08-29 01:38:00
3842,8366,create_order,2022-08-29 01:38:00
4646,8367,create_order,2022-08-29 01:39:00
4675,8368,create_order,2022-08-29 01:39:00
4785,8369,create_order,2022-08-29 01:40:00
740,8370,create_order,2022-08-29 01:40:00
4229,8371,create_order,2022-08-29 01:41:00
1099,8372,create_order,2022-08-29 01:41:00
4786,8373,create_order,2022-08-29 01:41:00
2322,8374,create_order,2022-08-29 01:43:00
4787,8375,create_order,2022-08-29 01:43:00
2630,8376,create_order,2022-08-29 01:43:00
2630,8377,create_order,2022-08-29 01:44:00
740,8378,create_order,2022-08-29 01:44:00
4788,8379,create_order,2022-08-29 01:45:00
1122,8380,create_order,2022-08-29 01:46:00
4789,8381,create_order,2022-08-29 01:47:00
4288,8382,create_order,2022-08-29 01:48:00
4788,8383,create_order,2022-08-29 01:48:00
4790,8384,create_order,2022-08-29 01:48:00
4791,8385,create_order,2022-08-29 01:50:00
3733,8386,create_order,2022-08-29 01:50:00
4403,8387,create_order,2022-08-29 01:51:00
3095,8388,create_order,2022-08-29 01:51:00
4791,8389,create_order,2022-08-29 01:51:00
3733,8390,create_order,2022-08-29 01:54:00
4792,8391,create_order,2022-08-29 01:54:00
3675,8392,create_order,2022-08-29 01:54:00
3064,8393,create_order,2022-08-29 01:54:00
4793,8394,create_order,2022-08-29 01:57:00
311,8395,create_order,2022-08-29 01:57:00
355,8396,create_order,2022-08-29 01:57:00
4794,8397,create_order,2022-08-29 01:59:00
4793,8398,create_order,2022-08-29 01:59:00
4256,8399,create_order,2022-08-29 02:00:00
3299,8400,create_order,2022-08-29 02:01:00
367,8401,create_order,2022-08-29 02:02:00
4795,8402,create_order,2022-08-29 02:03:00
4796,8403,create_order,2022-08-29 02:03:00
4797,8404,create_order,2022-08-29 02:04:00
4798,8405,create_order,2022-08-29 02:04:00
3612,8406,create_order,2022-08-29 02:06:00
4799,8407,create_order,2022-08-29 02:07:00
4800,8408,create_order,2022-08-29 02:08:00
4801,8409,create_order,2022-08-29 02:08:00
4802,8410,create_order,2022-08-29 02:08:00
4803,8411,create_order,2022-08-29 02:09:00
1272,8412,create_order,2022-08-29 02:12:00
1272,8413,create_order,2022-08-29 02:13:00
3254,8414,create_order,2022-08-29 02:13:00
457,8415,create_order,2022-08-29 02:15:00
2098,8416,create_order,2022-08-29 02:15:00
4181,8417,create_order,2022-08-29 02:16:00
4206,8418,create_order,2022-08-29 02:18:00
1754,8419,create_order,2022-08-29 02:20:00
4260,8420,create_order,2022-08-29 02:21:00
4804,8421,create_order,2022-08-29 02:23:00
4805,8422,create_order,2022-08-29 02:23:00
861,8423,create_order,2022-08-29 02:24:00
4806,8424,create_order,2022-08-29 02:25:00
4807,8425,create_order,2022-08-29 02:25:00
1161,8426,create_order,2022-08-29 02:25:00
4808,8427,create_order,2022-08-29 02:28:00
1411,8428,create_order,2022-08-29 02:29:00
4809,8429,create_order,2022-08-29 02:30:00
4810,8430,create_order,2022-08-29 02:31:00
4811,8431,create_order,2022-08-29 02:31:00
4812,8432,create_order,2022-08-29 02:31:00
4810,8433,create_order,2022-08-29 02:34:00
4813,8434,create_order,2022-08-29 02:34:00
1064,8435,create_order,2022-08-29 02:35:00
4814,8436,create_order,2022-08-29 02:36:00
4815,8437,create_order,2022-08-29 02:36:00
1064,8438,create_order,2022-08-29 02:36:00
44,8439,create_order,2022-08-29 02:39:00
4427,8440,create_order,2022-08-29 02:40:00
4816,8441,create_order,2022-08-29 02:41:00
4817,8442,create_order,2022-08-29 02:41:00
4818,8443,create_order,2022-08-29 02:42:00
4817,8444,create_order,2022-08-29 02:43:00
4819,8445,create_order,2022-08-29 02:43:00
44,8446,create_order,2022-08-29 02:43:00
244,8447,create_order,2022-08-29 02:44:00
3826,8448,create_order,2022-08-29 02:44:00
4820,8449,create_order,2022-08-29 02:46:00
4330,8450,create_order,2022-08-29 02:47:00
2027,8451,create_order,2022-08-29 02:48:00
3376,8452,create_order,2022-08-29 02:48:00
4821,8453,create_order,2022-08-29 02:49:00
3376,8454,create_order,2022-08-29 02:49:00
2902,8455,create_order,2022-08-29 02:50:00
4802,8456,create_order,2022-08-29 02:52:00
4256,8457,create_order,2022-08-29 02:54:00
2694,8458,create_order,2022-08-29 02:55:00
2694,8459,create_order,2022-08-29 02:55:00
4822,8460,create_order,2022-08-29 02:57:00
4823,8461,create_order,2022-08-29 02:57:00
4824,8462,create_order,2022-08-29 02:57:00
4825,8463,create_order,2022-08-29 02:58:00
4826,8464,create_order,2022-08-29 02:58:00
4827,8465,create_order,2022-08-29 03:00:00
1848,8466,create_order,2022-08-29 03:00:00
4828,8467,create_order,2022-08-29 03:00:00
2269,8468,create_order,2022-08-29 03:00:00
4829,8469,create_order,2022-08-29 03:02:00
4830,8470,create_order,2022-08-29 03:03:00
4253,8471,create_order,2022-08-29 03:05:00
4831,8472,create_order,2022-08-29 03:07:00
4832,8473,create_order,2022-08-29 03:08:00
2929,8474,create_order,2022-08-29 03:09:00
4162,8475,create_order,2022-08-29 03:09:00
4833,8476,create_order,2022-08-29 03:10:00
3271,8477,create_order,2022-08-29 03:14:00
4834,8478,create_order,2022-08-29 03:15:00
3951,8479,create_order,2022-08-29 03:15:00
1344,8480,create_order,2022-08-29 03:16:00
2159,8481,create_order,2022-08-29 03:16:00
1344,8482,create_order,2022-08-29 03:16:00
2159,8483,create_order,2022-08-29 03:17:00
4835,8484,create_order,2022-08-29 03:17:00
3875,8485,create_order,2022-08-29 03:18:00
4836,8486,create_order,2022-08-29 03:20:00
3430,8487,create_order,2022-08-29 03:21:00
4837,8488,create_order,2022-08-29 03:21:00
4838,8489,create_order,2022-08-29 03:26:00
4839,8490,create_order,2022-08-29 03:26:00
4840,8491,create_order,2022-08-29 03:27:00
4841,8492,create_order,2022-08-29 03:28:00
4177,8493,create_order,2022-08-29 03:28:00
4842,8494,create_order,2022-08-29 03:28:00
4843,8495,create_order,2022-08-29 03:29:00
4839,8496,create_order,2022-08-29 03:29:00
4844,8497,create_order,2022-08-29 03:30:00
4845,8498,create_order,2022-08-29 03:31:00
4845,8499,create_order,2022-08-29 03:33:00
4846,8500,create_order,2022-08-29 03:34:00
4847,8501,create_order,2022-08-29 03:35:00
601,8502,create_order,2022-08-29 03:36:00
4848,8503,create_order,2022-08-29 03:40:00
4826,8504,create_order,2022-08-29 03:42:00
4849,8505,create_order,2022-08-29 03:42:00
4850,8506,create_order,2022-08-29 03:46:00
4525,8507,create_order,2022-08-29 03:47:00
4851,8508,create_order,2022-08-29 03:48:00
1055,8509,create_order,2022-08-29 03:48:00
4852,8510,create_order,2022-08-29 03:49:00
2810,8511,create_order,2022-08-29 03:50:00
2810,8512,create_order,2022-08-29 03:53:00
4853,8513,create_order,2022-08-29 03:55:00
4854,8514,create_order,2022-08-29 03:55:00
4855,8515,create_order,2022-08-29 03:56:00
4856,8516,create_order,2022-08-29 03:57:00
4857,8517,create_order,2022-08-29 03:57:00
4858,8518,create_order,2022-08-29 03:59:00
4859,8519,create_order,2022-08-29 03:59:00
4860,8520,create_order,2022-08-29 03:59:00
4861,8521,create_order,2022-08-29 04:00:00
4862,8522,create_order,2022-08-29 04:02:00
4863,8523,create_order,2022-08-29 04:05:00
4326,8524,create_order,2022-08-29 04:06:00
2721,8525,create_order,2022-08-29 04:06:00
4864,8526,create_order,2022-08-29 04:06:00
2721,8527,create_order,2022-08-29 04:08:00
1571,8528,create_order,2022-08-29 04:08:00
3072,8529,create_order,2022-08-29 04:09:00
4865,8530,create_order,2022-08-29 04:09:00
3072,8531,create_order,2022-08-29 04:09:00
3080,8532,create_order,2022-08-29 04:09:00
4866,8533,create_order,2022-08-29 04:12:00
4107,8534,create_order,2022-08-29 04:13:00
4867,8535,create_order,2022-08-29 04:13:00
4107,8536,create_order,2022-08-29 04:13:00
