ds,unique_id,y,Holiday
2013-04-16 10:00:00,Demand,5045.66783,FALSE
2013-04-16 10:30:00,Demand,5024.000124,FALSE
2013-04-16 11:00:00,Demand,5030.571856,FALSE
2013-04-16 11:30:00,Demand,5033.266674,FALSE
2013-04-16 12:00:00,Demand,5050.157064,FALSE
2013-04-16 12:30:00,Demand,5028.507764,FALSE
2013-04-16 13:00:00,Demand,5032.102786,FALSE
2013-04-16 13:30:00,Demand,5039.738008,FALSE
2013-04-16 14:00:00,Demand,5051.955822,FALSE
2013-04-16 14:30:00,Demand,5033.491296,FALSE
2013-04-16 15:00:00,Demand,5007.434706,FALSE
2013-04-16 15:30:00,Demand,5058.73568,FALSE
2013-04-16 16:00:00,Demand,5121.468774,FALSE
2013-04-16 16:30:00,Demand,5204.154072,FALSE
2013-04-16 17:00:00,Demand,5303.484248,FALSE
2013-04-16 17:30:00,Demand,5477.525944,FALSE
2013-04-16 18:00:00,Demand,5659.008172,FALSE
2013-04-16 18:30:00,Demand,5661.012248,FALSE
2013-04-16 19:00:00,Demand,5497.442976,FALSE
2013-04-16 19:30:00,Demand,5331.568616,FALSE
2013-04-16 20:00:00,Demand,5173.386414,FALSE
2013-04-16 20:30:00,Demand,5010.404488,FALSE
2013-04-16 21:00:00,Demand,4850.009896,FALSE
2013-04-16 21:30:00,Demand,4643.997936,FALSE
2013-04-16 22:00:00,Demand,4506.239186,FALSE
2013-04-16 22:30:00,Demand,4407.797246,FALSE
2013-04-16 23:00:00,Demand,4578.042718,FALSE
2013-04-16 23:30:00,Demand,4548.05815,FALSE
2013-04-17 0:00:00,Demand,4237.23446,FALSE
2013-04-17 0:30:00,Demand,3973.437706,FALSE
2013-04-17 1:00:00,Demand,3910.353744,FALSE
2013-04-17 1:30:00,Demand,3792.952306,FALSE
2013-04-17 2:00:00,Demand,3637.201236,FALSE
2013-04-17 2:30:00,Demand,3545.415714,FALSE
2013-04-17 3:00:00,Demand,3477.620796,FALSE
2013-04-17 3:30:00,Demand,3429.542646,FALSE
2013-04-17 4:00:00,Demand,3428.235984,FALSE
2013-04-17 4:30:00,Demand,3478.725058,FALSE
2013-04-17 5:00:00,Demand,3647.99819,FALSE
2013-04-17 5:30:00,Demand,3835.569434,FALSE
2013-04-17 6:00:00,Demand,4247.05993,FALSE
2013-04-17 6:30:00,Demand,4652.77981,FALSE
2013-04-17 7:00:00,Demand,4924.896388,FALSE
2013-04-17 7:30:00,Demand,5178.555192,FALSE
2013-04-17 8:00:00,Demand,5286.423684,FALSE
2013-04-17 8:30:00,Demand,5264.895228,FALSE
2013-04-17 9:00:00,Demand,5256.861004,FALSE
2013-04-17 9:30:00,Demand,5222.32151,FALSE
2013-04-17 10:00:00,Demand,5193.548738,FALSE
2013-04-17 10:30:00,Demand,5146.292154,FALSE
2013-04-17 11:00:00,Demand,5119.934608,FALSE
2013-04-17 11:30:00,Demand,5152.371356,FALSE
2013-04-17 12:00:00,Demand,5185.949126,FALSE
2013-04-17 12:30:00,Demand,5185.519004,FALSE
2013-04-17 13:00:00,Demand,5199.103598,FALSE
2013-04-17 13:30:00,Demand,5201.416386,FALSE
2013-04-17 14:00:00,Demand,5206.60326,FALSE
2013-04-17 14:30:00,Demand,5191.041268,FALSE
2013-04-17 15:00:00,Demand,5147.206682,FALSE
2013-04-17 15:30:00,Demand,5161.072278,FALSE
2013-04-17 16:00:00,Demand,5224.374314,FALSE
2013-04-17 16:30:00,Demand,5310.66512,FALSE
2013-04-17 17:00:00,Demand,5371.228606,FALSE
2013-04-17 17:30:00,Demand,5513.065192,FALSE
2013-04-17 18:00:00,Demand,5676.28318,FALSE
2013-04-17 18:30:00,Demand,5669.50142,FALSE
2013-04-17 19:00:00,Demand,5516.282392,FALSE
2013-04-17 19:30:00,Demand,5396.863778,FALSE
2013-04-17 20:00:00,Demand,5245.24528,FALSE
2013-04-17 20:30:00,Demand,5107.213548,FALSE
2013-04-17 21:00:00,Demand,4889.637836,FALSE
2013-04-17 21:30:00,Demand,4684.631622,FALSE
2013-04-17 22:00:00,Demand,4523.887964,FALSE
2013-04-17 22:30:00,Demand,4445.69986,FALSE
2013-04-17 23:00:00,Demand,4620.035116,FALSE
2013-04-17 23:30:00,Demand,4576.472766,FALSE
2013-04-18 0:00:00,Demand,4247.821656,FALSE
2013-04-18 0:30:00,Demand,3975.207348,FALSE
2013-04-18 1:00:00,Demand,3930.10749,FALSE
2013-04-18 1:30:00,Demand,3846.268966,FALSE
2013-04-18 2:00:00,Demand,3696.007098,FALSE
2013-04-18 2:30:00,Demand,3577.863474,FALSE
2013-04-18 3:00:00,Demand,3500.446052,FALSE
2013-04-18 3:30:00,Demand,3463.872652,FALSE
2013-04-18 4:00:00,Demand,3470.362994,FALSE
2013-04-18 4:30:00,Demand,3523.077732,FALSE
2013-04-18 5:00:00,Demand,3690.06216,FALSE
2013-04-18 5:30:00,Demand,3887.758878,FALSE
2013-04-18 6:00:00,Demand,4269.435604,FALSE
2013-04-18 6:30:00,Demand,4681.26268,FALSE
2013-04-18 7:00:00,Demand,4937.279174,FALSE
2013-04-18 7:30:00,Demand,5215.467662,FALSE
2013-04-18 8:00:00,Demand,5340.619612,FALSE
2013-04-18 8:30:00,Demand,5333.025324,FALSE
2013-04-18 9:00:00,Demand,5378.820428,FALSE
2013-04-18 9:30:00,Demand,5352.89194,FALSE
2013-04-18 10:00:00,Demand,5325.491984,FALSE
2013-04-18 10:30:00,Demand,5317.825576,FALSE
2013-04-18 11:00:00,Demand,5312.143052,FALSE
2013-04-18 11:30:00,Demand,5302.731838,FALSE
2013-04-18 12:00:00,Demand,5279.881922,FALSE
2013-04-18 12:30:00,Demand,5249.43949,FALSE
2013-04-18 13:00:00,Demand,5241.989838,FALSE
2013-04-18 13:30:00,Demand,5215.872082,FALSE
2013-04-18 14:00:00,Demand,5198.378236,FALSE
2013-04-18 14:30:00,Demand,5138.069928,FALSE
2013-04-18 15:00:00,Demand,5106.886576,FALSE
2013-04-18 15:30:00,Demand,5135.932202,FALSE
2013-04-18 16:00:00,Demand,5215.573368,FALSE
2013-04-18 16:30:00,Demand,5322.363706,FALSE
2013-04-18 17:00:00,Demand,5430.143652,FALSE
2013-04-18 17:30:00,Demand,5630.654656,FALSE
2013-04-18 18:00:00,Demand,5817.264988,FALSE
2013-04-18 18:30:00,Demand,5822.746674,FALSE
2013-04-18 19:00:00,Demand,5677.049818,FALSE
2013-04-18 19:30:00,Demand,5542.250444,FALSE
2013-04-18 20:00:00,Demand,5413.373194,FALSE
2013-04-18 20:30:00,Demand,5262.417106,FALSE
2013-04-18 21:00:00,Demand,5030.370506,FALSE
2013-04-18 21:30:00,Demand,4787.781334,FALSE
2013-04-18 22:00:00,Demand,4643.603802,FALSE
2013-04-18 22:30:00,Demand,4538.135402,FALSE
2013-04-18 23:00:00,Demand,4686.60177,FALSE
2013-04-18 23:30:00,Demand,4618.095838,FALSE
2013-04-19 0:00:00,Demand,4283.405498,FALSE
2013-04-19 0:30:00,Demand,4018.02173,FALSE
2013-04-19 1:00:00,Demand,3968.042776,FALSE
2013-04-19 1:30:00,Demand,3871.932468,FALSE
2013-04-19 2:00:00,Demand,3710.271338,FALSE
2013-04-19 2:30:00,Demand,3577.062272,FALSE
2013-04-19 3:00:00,Demand,3505.173114,FALSE
2013-04-19 3:30:00,Demand,3475.70412,FALSE
2013-04-19 4:00:00,Demand,3484.784632,FALSE
2013-04-19 4:30:00,Demand,3537.383772,FALSE
2013-04-19 5:00:00,Demand,3689.325246,FALSE
2013-04-19 5:30:00,Demand,3873.908052,FALSE
2013-04-19 6:00:00,Demand,4305.691124,FALSE
2013-04-19 6:30:00,Demand,4722.865908,FALSE
2013-04-19 7:00:00,Demand,4994.781728,FALSE
2013-04-19 7:30:00,Demand,5253.586312,FALSE
2013-04-19 8:00:00,Demand,5331.430666,FALSE
2013-04-19 8:30:00,Demand,5273.141088,FALSE
2013-04-19 9:00:00,Demand,5241.028728,FALSE
2013-04-19 9:30:00,Demand,5150.541514,FALSE
2013-04-19 10:00:00,Demand,5077.283292,FALSE
2013-04-19 10:30:00,Demand,5055.213942,FALSE
2013-04-19 11:00:00,Demand,5018.670962,FALSE
2013-04-19 11:30:00,Demand,5018.39131,FALSE
2013-04-19 12:00:00,Demand,4977.58809,FALSE
2013-04-19 12:30:00,Demand,4933.282828,FALSE
2013-04-19 13:00:00,Demand,4918.46468,FALSE
2013-04-19 13:30:00,Demand,4898.318348,FALSE
2013-04-19 14:00:00,Demand,4871.858978,FALSE
2013-04-19 14:30:00,Demand,4851.32191,FALSE
2013-04-19 15:00:00,Demand,4821.020118,FALSE
2013-04-19 15:30:00,Demand,4830.055286,FALSE
2013-04-19 16:00:00,Demand,4902.174126,FALSE
2013-04-19 16:30:00,Demand,5013.40191,FALSE
2013-04-19 17:00:00,Demand,5130.387906,FALSE
2013-04-19 17:30:00,Demand,5368.682708,FALSE
2013-04-19 18:00:00,Demand,5647.323278,FALSE
2013-04-19 18:30:00,Demand,5679.019898,FALSE
2013-04-19 19:00:00,Demand,5552.183824,FALSE
2013-04-19 19:30:00,Demand,5426.55946,FALSE
2013-04-19 20:00:00,Demand,5261.811696,FALSE
2013-04-19 20:30:00,Demand,5111.4757,FALSE
2013-04-19 21:00:00,Demand,4938.786878,FALSE
2013-04-19 21:30:00,Demand,4739.980678,FALSE
2013-04-19 22:00:00,Demand,4636.0773,FALSE
2013-04-19 22:30:00,Demand,4556.811342,FALSE
2013-04-19 23:00:00,Demand,4718.02362,FALSE
2013-04-19 23:30:00,Demand,4660.8236,FALSE
2013-04-20 0:00:00,Demand,4309.750642,FALSE
2013-04-20 0:30:00,Demand,4022.087528,FALSE
2013-04-20 1:00:00,Demand,3936.026438,FALSE
2013-04-20 1:30:00,Demand,3803.253998,FALSE
2013-04-20 2:00:00,Demand,3673.145506,FALSE
2013-04-20 2:30:00,Demand,3538.918196,FALSE
2013-04-20 3:00:00,Demand,3440.457854,FALSE
2013-04-20 3:30:00,Demand,3377.309668,FALSE
2013-04-20 4:00:00,Demand,3357.146886,FALSE
2013-04-20 4:30:00,Demand,3354.164366,FALSE
2013-04-20 5:00:00,Demand,3411.06616,FALSE
2013-04-20 5:30:00,Demand,3494.279832,FALSE
2013-04-20 6:00:00,Demand,3654.073274,FALSE
2013-04-20 6:30:00,Demand,3784.912798,FALSE
2013-04-20 7:00:00,Demand,3861.766992,FALSE
2013-04-20 7:30:00,Demand,4048.814654,FALSE
2013-04-20 8:00:00,Demand,4206.965494,FALSE
2013-04-20 8:30:00,Demand,4286.715912,FALSE
2013-04-20 9:00:00,Demand,4320.102028,FALSE
2013-04-20 9:30:00,Demand,4285.404096,FALSE
2013-04-20 10:00:00,Demand,4251.862486,FALSE
2013-04-20 10:30:00,Demand,4199.325302,FALSE
2013-04-20 11:00:00,Demand,4158.245352,FALSE
2013-04-20 11:30:00,Demand,4113.200646,FALSE
2013-04-20 12:00:00,Demand,4103.817552,FALSE
2013-04-20 12:30:00,Demand,4081.63928,FALSE
2013-04-20 13:00:00,Demand,4058.760084,FALSE
2013-04-20 13:30:00,Demand,4038.867452,FALSE
2013-04-20 14:00:00,Demand,4009.264184,FALSE
2013-04-20 14:30:00,Demand,4002.721544,FALSE
2013-04-20 15:00:00,Demand,4044.493632,FALSE
2013-04-20 15:30:00,Demand,4083.26294,FALSE
2013-04-20 16:00:00,Demand,4140.456906,FALSE
2013-04-20 16:30:00,Demand,4295.133178,FALSE
2013-04-20 17:00:00,Demand,4469.950294,FALSE
2013-04-20 17:30:00,Demand,4722.426796,FALSE
2013-04-20 18:00:00,Demand,4991.35336,FALSE
2013-04-20 18:30:00,Demand,5016.071822,FALSE
2013-04-20 19:00:00,Demand,4897.880384,FALSE
2013-04-20 19:30:00,Demand,4793.809712,FALSE
2013-04-20 20:00:00,Demand,4694.030006,FALSE
2013-04-20 20:30:00,Demand,4603.782234,FALSE
2013-04-20 21:00:00,Demand,4494.362022,FALSE
2013-04-20 21:30:00,Demand,4366.304204,FALSE
2013-04-20 22:00:00,Demand,4312.21381,FALSE
2013-04-20 22:30:00,Demand,4274.066282,FALSE
2013-04-20 23:00:00,Demand,4451.385164,FALSE
2013-04-20 23:30:00,Demand,4459.246498,FALSE
2013-04-21 0:00:00,Demand,4174.006708,FALSE
2013-04-21 0:30:00,Demand,3912.24955,FALSE
2013-04-21 1:00:00,Demand,3854.649388,FALSE
2013-04-21 1:30:00,Demand,3708.24978,FALSE
2013-04-21 2:00:00,Demand,3556.134796,FALSE
2013-04-21 2:30:00,Demand,3421.015678,FALSE
2013-04-21 3:00:00,Demand,3317.510018,FALSE
2013-04-21 3:30:00,Demand,3241.994378,FALSE
2013-04-21 4:00:00,Demand,3215.120982,FALSE
2013-04-21 4:30:00,Demand,3214.162386,FALSE
2013-04-21 5:00:00,Demand,3234.535284,FALSE
2013-04-21 5:30:00,Demand,3276.814172,FALSE
2013-04-21 6:00:00,Demand,3376.429378,FALSE
2013-04-21 6:30:00,Demand,3469.499032,FALSE
2013-04-21 7:00:00,Demand,3549.72269,FALSE
2013-04-21 7:30:00,Demand,3674.54262,FALSE
2013-04-21 8:00:00,Demand,3803.012774,FALSE
2013-04-21 8:30:00,Demand,3887.010646,FALSE
2013-04-21 9:00:00,Demand,3946.957852,FALSE
2013-04-21 9:30:00,Demand,3946.262246,FALSE
2013-04-21 10:00:00,Demand,3945.878202,FALSE
2013-04-21 10:30:00,Demand,3883.754214,FALSE
2013-04-21 11:00:00,Demand,3841.363026,FALSE
2013-04-21 11:30:00,Demand,3857.30217,FALSE
2013-04-21 12:00:00,Demand,3858.661058,FALSE
2013-04-21 12:30:00,Demand,3857.820166,FALSE
2013-04-21 13:00:00,Demand,3856.030228,FALSE
2013-04-21 13:30:00,Demand,3864.658188,FALSE
2013-04-21 14:00:00,Demand,3889.757276,FALSE
2013-04-21 14:30:00,Demand,3912.22551,FALSE
2013-04-21 15:00:00,Demand,3960.852352,FALSE
2013-04-21 15:30:00,Demand,4040.390102,FALSE
2013-04-21 16:00:00,Demand,4145.001538,FALSE
2013-04-21 16:30:00,Demand,4307.145932,FALSE
2013-04-21 17:00:00,Demand,4518.17357,FALSE
2013-04-21 17:30:00,Demand,4798.179284,FALSE
2013-04-21 18:00:00,Demand,5041.001638,FALSE
2013-04-21 18:30:00,Demand,5005.579288,FALSE
2013-04-21 19:00:00,Demand,4855.685818,FALSE
2013-04-21 19:30:00,Demand,4727.549338,FALSE
2013-04-21 20:00:00,Demand,4612.105328,FALSE
2013-04-21 20:30:00,Demand,4521.080698,FALSE
2013-04-21 21:00:00,Demand,4366.635228,FALSE
2013-04-21 21:30:00,Demand,4192.385666,FALSE
2013-04-21 22:00:00,Demand,4089.821254,FALSE
2013-04-21 22:30:00,Demand,4022.329228,FALSE
2013-04-21 23:00:00,Demand,4211.334184,FALSE
2013-04-21 23:30:00,Demand,4235.891706,FALSE
2013-04-22 0:00:00,Demand,4011.771778,FALSE
2013-04-22 0:30:00,Demand,3776.55664,FALSE
2013-04-22 1:00:00,Demand,3739.830404,FALSE
2013-04-22 1:30:00,Demand,3641.985174,FALSE
2013-04-22 2:00:00,Demand,3493.516956,FALSE
2013-04-22 2:30:00,Demand,3383.72792,FALSE
2013-04-22 3:00:00,Demand,3310.38122,FALSE
2013-04-22 3:30:00,Demand,3266.551064,FALSE
2013-04-22 4:00:00,Demand,3276.033588,FALSE
2013-04-22 4:30:00,Demand,3326.669908,FALSE
2013-04-22 5:00:00,Demand,3515.396348,FALSE
2013-04-22 5:30:00,Demand,3741.01311,FALSE
2013-04-22 6:00:00,Demand,4165.174928,FALSE
2013-04-22 6:30:00,Demand,4581.279128,FALSE
2013-04-22 7:00:00,Demand,4906.524216,FALSE
2013-04-22 7:30:00,Demand,5238.400406,FALSE
2013-04-22 8:00:00,Demand,5381.938368,FALSE
2013-04-22 8:30:00,Demand,5400.324308,FALSE
2013-04-22 9:00:00,Demand,5454.300734,FALSE
2013-04-22 9:30:00,Demand,5448.084578,FALSE
2013-04-22 10:00:00,Demand,5442.265422,FALSE
2013-04-22 10:30:00,Demand,5399.24783,FALSE
2013-04-22 11:00:00,Demand,5346.914106,FALSE
2013-04-22 11:30:00,Demand,5348.548846,FALSE
2013-04-22 12:00:00,Demand,5325.46296,FALSE
2013-04-22 12:30:00,Demand,5318.0501,FALSE
2013-04-22 13:00:00,Demand,5328.549598,FALSE
2013-04-22 13:30:00,Demand,5291.804422,FALSE
2013-04-22 14:00:00,Demand,5275.731386,FALSE
2013-04-22 14:30:00,Demand,5209.653068,FALSE
2013-04-22 15:00:00,Demand,5136.164256,FALSE
2013-04-22 15:30:00,Demand,5147.225084,FALSE
2013-04-22 16:00:00,Demand,5207.115196,FALSE
2013-04-22 16:30:00,Demand,5347.997918,FALSE
2013-04-22 17:00:00,Demand,5548.18309,FALSE
2013-04-22 17:30:00,Demand,5752.440942,FALSE
2013-04-22 18:00:00,Demand,5838.181376,FALSE
2013-04-22 18:30:00,Demand,5751.128574,FALSE
2013-04-22 19:00:00,Demand,5549.452298,FALSE
2013-04-22 19:30:00,Demand,5389.312152,FALSE
2013-04-22 20:00:00,Demand,5201.30442,FALSE
2013-04-22 20:30:00,Demand,5063.022062,FALSE
2013-04-22 21:00:00,Demand,4878.936024,FALSE
2013-04-22 21:30:00,Demand,4654.19448,FALSE
2013-04-22 22:00:00,Demand,4472.649108,FALSE
2013-04-22 22:30:00,Demand,4345.42808,FALSE
2013-04-22 23:00:00,Demand,4513.987856,FALSE
2013-04-22 23:30:00,Demand,4511.96603,FALSE
2013-04-23 0:00:00,Demand,4202.996216,FALSE
2013-04-23 0:30:00,Demand,3951.628732,FALSE
2013-04-23 1:00:00,Demand,3902.238936,FALSE
2013-04-23 1:30:00,Demand,3779.31944,FALSE
2013-04-23 2:00:00,Demand,3586.56018,FALSE
2013-04-23 2:30:00,Demand,3477.884212,FALSE
2013-04-23 3:00:00,Demand,3415.851694,FALSE
2013-04-23 3:30:00,Demand,3367.27699,FALSE
2013-04-23 4:00:00,Demand,3386.325472,FALSE
2013-04-23 4:30:00,Demand,3442.97328,FALSE
2013-04-23 5:00:00,Demand,3580.751344,FALSE
2013-04-23 5:30:00,Demand,3775.40139,FALSE
2013-04-23 6:00:00,Demand,4220.577748,FALSE
2013-04-23 6:30:00,Demand,4655.130328,FALSE
2013-04-23 7:00:00,Demand,4932.530384,FALSE
2013-04-23 7:30:00,Demand,5172.212592,FALSE
2013-04-23 8:00:00,Demand,5221.329722,FALSE
2013-04-23 8:30:00,Demand,5194.547662,FALSE
2013-04-23 9:00:00,Demand,5182.122442,FALSE
2013-04-23 9:30:00,Demand,5133.312942,FALSE
2013-04-23 10:00:00,Demand,5104.514816,FALSE
2013-04-23 10:30:00,Demand,5078.171784,FALSE
2013-04-23 11:00:00,Demand,5081.807196,FALSE
2013-04-23 11:30:00,Demand,5104.356202,FALSE
2013-04-23 12:00:00,Demand,5090.514384,FALSE
2013-04-23 12:30:00,Demand,5071.361928,FALSE
2013-04-23 13:00:00,Demand,5087.28395,FALSE
2013-04-23 13:30:00,Demand,5072.918072,FALSE
2013-04-23 14:00:00,Demand,5051.312548,FALSE
2013-04-23 14:30:00,Demand,5064.526872,FALSE
2013-04-23 15:00:00,Demand,5056.061016,FALSE
2013-04-23 15:30:00,Demand,5090.01534,FALSE
2013-04-23 16:00:00,Demand,5164.805328,FALSE
2013-04-23 16:30:00,Demand,5250.305704,FALSE
2013-04-23 17:00:00,Demand,5389.800328,FALSE
2013-04-23 17:30:00,Demand,5595.73203,FALSE
2013-04-23 18:00:00,Demand,5786.398722,FALSE
2013-04-23 18:30:00,Demand,5738.26074,FALSE
2013-04-23 19:00:00,Demand,5567.3434,FALSE
2013-04-23 19:30:00,Demand,5428.427286,FALSE
2013-04-23 20:00:00,Demand,5271.176582,FALSE
2013-04-23 20:30:00,Demand,5082.65939,FALSE
2013-04-23 21:00:00,Demand,4926.905988,FALSE
2013-04-23 21:30:00,Demand,4721.622004,FALSE
2013-04-23 22:00:00,Demand,4537.67935,FALSE
2013-04-23 22:30:00,Demand,4430.279726,FALSE
2013-04-23 23:00:00,Demand,4583.938572,FALSE
2013-04-23 23:30:00,Demand,4534.048594,FALSE
2013-04-24 0:00:00,Demand,4245.031558,FALSE
2013-04-24 0:30:00,Demand,4001.439726,FALSE
2013-04-24 1:00:00,Demand,3970.816664,FALSE
2013-04-24 1:30:00,Demand,3848.988034,FALSE
2013-04-24 2:00:00,Demand,3694.89004,FALSE
2013-04-24 2:30:00,Demand,3547.816322,FALSE
2013-04-24 3:00:00,Demand,3457.374288,FALSE
2013-04-24 3:30:00,Demand,3406.76357,FALSE
2013-04-24 4:00:00,Demand,3401.406234,FALSE
2013-04-24 4:30:00,Demand,3444.057082,FALSE
2013-04-24 5:00:00,Demand,3594.764744,FALSE
2013-04-24 5:30:00,Demand,3826.479002,FALSE
2013-04-24 6:00:00,Demand,4220.235904,FALSE
2013-04-24 6:30:00,Demand,4644.906966,FALSE
2013-04-24 7:00:00,Demand,4921.713172,FALSE
2013-04-24 7:30:00,Demand,5143.883614,FALSE
2013-04-24 8:00:00,Demand,5212.0722,FALSE
2013-04-24 8:30:00,Demand,5165.356376,FALSE
2013-04-24 9:00:00,Demand,5156.47435,FALSE
2013-04-24 9:30:00,Demand,5117.69953,FALSE
2013-04-24 10:00:00,Demand,5074.834316,FALSE
2013-04-24 10:30:00,Demand,5092.239532,FALSE
2013-04-24 11:00:00,Demand,5118.588316,FALSE
2013-04-24 11:30:00,Demand,5105.75694,FALSE
2013-04-24 12:00:00,Demand,5113.252858,FALSE
2013-04-24 12:30:00,Demand,5102.450986,FALSE
2013-04-24 13:00:00,Demand,5128.441818,FALSE
2013-04-24 13:30:00,Demand,5155.403072,FALSE
2013-04-24 14:00:00,Demand,5175.253386,FALSE
2013-04-24 14:30:00,Demand,5166.476912,FALSE
2013-04-24 15:00:00,Demand,5131.846542,FALSE
2013-04-24 15:30:00,Demand,5149.20284,FALSE
2013-04-24 16:00:00,Demand,5199.954506,FALSE
2013-04-24 16:30:00,Demand,5257.089808,FALSE
2013-04-24 17:00:00,Demand,5353.481994,FALSE
2013-04-24 17:30:00,Demand,5518.89241,FALSE
2013-04-24 18:00:00,Demand,5659.453814,FALSE
2013-04-24 18:30:00,Demand,5590.472098,FALSE
2013-04-24 19:00:00,Demand,5432.481462,FALSE
2013-04-24 19:30:00,Demand,5308.85294,FALSE
2013-04-24 20:00:00,Demand,5152.901844,FALSE
2013-04-24 20:30:00,Demand,4977.741488,FALSE
2013-04-24 21:00:00,Demand,4809.265198,FALSE
2013-04-24 21:30:00,Demand,4633.636074,FALSE
2013-04-24 22:00:00,Demand,4496.296144,FALSE
2013-04-24 22:30:00,Demand,4424.936114,FALSE
2013-04-24 23:00:00,Demand,4600.46248,FALSE
2013-04-24 23:30:00,Demand,4564.493694,FALSE
2013-04-25 0:00:00,Demand,4232.094892,TRUE
2013-04-25 0:30:00,Demand,3944.963158,TRUE
2013-04-25 1:00:00,Demand,3921.15806,TRUE
2013-04-25 1:30:00,Demand,3834.43193,TRUE
2013-04-25 2:00:00,Demand,3651.675722,TRUE
2013-04-25 2:30:00,Demand,3499.955456,TRUE
2013-04-25 3:00:00,Demand,3404.430552,TRUE
2013-04-25 3:30:00,Demand,3339.405776,TRUE
2013-04-25 4:00:00,Demand,3310.9151,TRUE
2013-04-25 4:30:00,Demand,3324.466886,TRUE
2013-04-25 5:00:00,Demand,3391.35627,TRUE
2013-04-25 5:30:00,Demand,3450.708218,TRUE
2013-04-25 6:00:00,Demand,3582.976758,TRUE
2013-04-25 6:30:00,Demand,3677.14183,TRUE
2013-04-25 7:00:00,Demand,3648.269954,TRUE
2013-04-25 7:30:00,Demand,3777.13406,TRUE
2013-04-25 8:00:00,Demand,3899.4658,TRUE
2013-04-25 8:30:00,Demand,3935.47673,TRUE
2013-04-25 9:00:00,Demand,3934.371972,TRUE
2013-04-25 9:30:00,Demand,3934.780218,TRUE
2013-04-25 10:00:00,Demand,3911.36296,TRUE
2013-04-25 10:30:00,Demand,3909.87742,TRUE
2013-04-25 11:00:00,Demand,3902.864074,TRUE
2013-04-25 11:30:00,Demand,3919.728808,TRUE
2013-04-25 12:00:00,Demand,3971.346424,TRUE
2013-04-25 12:30:00,Demand,3975.798232,TRUE
2013-04-25 13:00:00,Demand,3967.8426,TRUE
2013-04-25 13:30:00,Demand,3950.001516,TRUE
2013-04-25 14:00:00,Demand,3948.741456,TRUE
2013-04-25 14:30:00,Demand,3957.610128,TRUE
2013-04-25 15:00:00,Demand,3984.395452,TRUE
2013-04-25 15:30:00,Demand,4022.176834,TRUE
2013-04-25 16:00:00,Demand,4115.310384,TRUE
2013-04-25 16:30:00,Demand,4261.164394,TRUE
2013-04-25 17:00:00,Demand,4403.780512,TRUE
2013-04-25 17:30:00,Demand,4713.18747,TRUE
2013-04-25 18:00:00,Demand,4921.359316,TRUE
2013-04-25 18:30:00,Demand,4898.036662,TRUE
2013-04-25 19:00:00,Demand,4784.185254,TRUE
2013-04-25 19:30:00,Demand,4663.664284,TRUE
2013-04-25 20:00:00,Demand,4539.812732,TRUE
2013-04-25 20:30:00,Demand,4435.259618,TRUE
2013-04-25 21:00:00,Demand,4245.796778,TRUE
2013-04-25 21:30:00,Demand,4139.104372,TRUE
2013-04-25 22:00:00,Demand,4080.823902,TRUE
2013-04-25 22:30:00,Demand,4056.91897,TRUE
2013-04-25 23:00:00,Demand,4267.427206,TRUE
2013-04-25 23:30:00,Demand,4289.467118,TRUE
2013-04-26 0:00:00,Demand,4010.646796,FALSE
2013-04-26 0:30:00,Demand,3777.71681,FALSE
2013-04-26 1:00:00,Demand,3747.761556,FALSE
2013-04-26 1:30:00,Demand,3650.403084,FALSE
2013-04-26 2:00:00,Demand,3438.256176,FALSE
2013-04-26 2:30:00,Demand,3301.692704,FALSE
2013-04-26 3:00:00,Demand,3228.851504,FALSE
2013-04-26 3:30:00,Demand,3181.261976,FALSE
2013-04-26 4:00:00,Demand,3185.09075,FALSE
2013-04-26 4:30:00,Demand,3220.992676,FALSE
2013-04-26 5:00:00,Demand,3324.960748,FALSE
2013-04-26 5:30:00,Demand,3480.305566,FALSE
2013-04-26 6:00:00,Demand,3841.468724,FALSE
2013-04-26 6:30:00,Demand,4251.87535,FALSE
2013-04-26 7:00:00,Demand,4402.123206,FALSE
2013-04-26 7:30:00,Demand,4629.228084,FALSE
2013-04-26 8:00:00,Demand,4745.89703,FALSE
2013-04-26 8:30:00,Demand,4788.474768,FALSE
2013-04-26 9:00:00,Demand,4854.788584,FALSE
2013-04-26 9:30:00,Demand,4851.295384,FALSE
2013-04-26 10:00:00,Demand,4854.376286,FALSE
2013-04-26 10:30:00,Demand,4834.944254,FALSE
2013-04-26 11:00:00,Demand,4847.522456,FALSE
2013-04-26 11:30:00,Demand,4857.768686,FALSE
2013-04-26 12:00:00,Demand,4844.622946,FALSE
2013-04-26 12:30:00,Demand,4800.281124,FALSE
2013-04-26 13:00:00,Demand,4763.6255,FALSE
2013-04-26 13:30:00,Demand,4748.765194,FALSE
2013-04-26 14:00:00,Demand,4755.257022,FALSE
2013-04-26 14:30:00,Demand,4749.473438,FALSE
2013-04-26 15:00:00,Demand,4717.628134,FALSE
2013-04-26 15:30:00,Demand,4727.345446,FALSE
2013-04-26 16:00:00,Demand,4754.783914,FALSE
2013-04-26 16:30:00,Demand,4828.384374,FALSE
2013-04-26 17:00:00,Demand,4920.265186,FALSE
2013-04-26 17:30:00,Demand,5103.835128,FALSE
2013-04-26 18:00:00,Demand,5243.543292,FALSE
2013-04-26 18:30:00,Demand,5178.153504,FALSE
2013-04-26 19:00:00,Demand,5009.897422,FALSE
