unique_id,ds,y
Electricity,1983-12-01,26684
Electricity,1984-03-01,26641
Electricity,1984-06-01,29042
Electricity,1984-09-01,31856
Electricity,1984-12-01,28343
Electricity,1985-03-01,28982
Electricity,1985-06-01,30838
Electricity,1985-09-01,33165
Electricity,1985-12-01,29648
Electricity,1986-03-01,29506
Electricity,1986-06-01,32002
Electricity,1986-09-01,34375
Electricity,1986-12-01,31046
Electricity,1987-03-01,31015
Electricity,1987-06-01,33685
Electricity,1987-09-01,35850
Electricity,1987-12-01,33211
Electricity,1988-03-01,33142
Electricity,1988-06-01,34664
Electricity,1988-09-01,37154
Electricity,1988-12-01,35303
Electricity,1989-03-01,36905
Electricity,1989-06-01,37333
Electricity,1989-09-01,40413
Electricity,1989-12-01,36579
Electricity,1990-03-01,37016
Electricity,1990-06-01,39103
Electricity,1990-09-01,41067
Electricity,1990-12-01,37653
Electricity,1991-03-01,37554
Electricity,1991-06-01,38752
Electricity,1991-09-01,41424
Electricity,1991-12-01,38101
Electricity,1992-03-01,38332
Electricity,1992-06-01,39774
Electricity,1992-09-01,42246
Electricity,1992-12-01,38498
Electricity,1993-03-01,39460
Electricity,1993-06-01,41356
Electricity,1993-09-01,42949
Electricity,1993-12-01,40974
Electricity,1994-03-01,40162
Electricity,1994-06-01,41199
Electricity,1994-09-01,44095
Electricity,1994-12-01,41745
Electricity,1995-03-01,41768
Electricity,1995-06-01,43686
Electricity,1995-09-01,46022
Electricity,1995-12-01,42800
Electricity,1996-03-01,43661
Electricity,1996-06-01,44707
Electricity,1996-09-01,46326
Electricity,1996-12-01,43346
Electricity,1997-03-01,43938
Electricity,1997-06-01,45828
Electricity,1997-09-01,48448
Electricity,1997-12-01,46096
Electricity,1998-03-01,46198
Electricity,1998-06-01,47237
Electricity,1998-09-01,49041
Electricity,1998-12-01,46192
Electricity,1999-03-01,48089
Electricity,1999-06-01,48227
Electricity,1999-09-01,49784
Electricity,1999-12-01,47588
Electricity,2000-03-01,49320
Electricity,2000-06-01,50670
Electricity,2000-09-01,52623
Electricity,2000-12-01,49350
Electricity,2001-03-01,51658
Electricity,2001-06-01,51103
Electricity,2001-09-01,52226
Electricity,2001-12-01,50778
Electricity,2002-03-01,50639
Electricity,2002-06-01,51486
Electricity,2002-09-01,53299
Electricity,2002-12-01,51646
Electricity,2003-03-01,51415
Electricity,2003-06-01,51379
Electricity,2003-09-01,54808
Electricity,2003-12-01,52453
Electricity,2004-03-01,54561
Electricity,2004-06-01,54644
Electricity,2004-09-01,55915
Electricity,2004-12-01,52850
Electricity,2005-03-01,55035
Electricity,2005-06-01,55117
Electricity,2005-09-01,56043
Electricity,2005-12-01,54992
Electricity,2006-03-01,57112
Electricity,2006-06-01,57157
Electricity,2006-09-01,58400
Electricity,2006-12-01,56249
Electricity,2007-03-01,56244
Electricity,2007-06-01,55036
Electricity,2007-09-01,59806
Electricity,2007-12-01,56411
Electricity,2008-03-01,59118
Electricity,2008-06-01,56660
Electricity,2008-09-01,64067
Electricity,2008-12-01,59045
Electricity,2009-03-01,58368
Electricity,2009-06-01,57471
Electricity,2009-09-01,58394
Electricity,2009-12-01,57336
Electricity,2010-03-01,58309
Electricity,2010-06-01,58041
Gas,1956-03-01,5
Gas,1956-06-01,6
Gas,1956-09-01,7
Gas,1956-12-01,6
Gas,1957-03-01,5
Gas,1957-06-01,7
Gas,1957-09-01,7
Gas,1957-12-01,6
Gas,1958-03-01,5
Gas,1958-06-01,7
Gas,1958-09-01,8
Gas,1958-12-01,6
Gas,1959-03-01,5
Gas,1959-06-01,7
Gas,1959-09-01,8
Gas,1959-12-01,6
Gas,1960-03-01,6
Gas,1960-06-01,8
Gas,1960-09-01,8
Gas,1960-12-01,7
Gas,1961-03-01,6
Gas,1961-06-01,7
Gas,1961-09-01,8
Gas,1961-12-01,6
Gas,1962-03-01,6
Gas,1962-06-01,8
Gas,1962-09-01,8
Gas,1962-12-01,7
Gas,1963-03-01,6
Gas,1963-06-01,8
Gas,1963-09-01,9
Gas,1963-12-01,7
Gas,1964-03-01,6
Gas,1964-06-01,8
Gas,1964-09-01,9
Gas,1964-12-01,7
Gas,1965-03-01,6
Gas,1965-06-01,8
Gas,1965-09-01,9
Gas,1965-12-01,7
Gas,1966-03-01,6
Gas,1966-06-01,8
Gas,1966-09-01,10
Gas,1966-12-01,7
Gas,1967-03-01,6
Gas,1967-06-01,9
Gas,1967-09-01,10
Gas,1967-12-01,7
Gas,1968-03-01,6
Gas,1968-06-01,9
Gas,1968-09-01,11
Gas,1968-12-01,8
Gas,1969-03-01,7
Gas,1969-06-01,10
Gas,1969-09-01,13
Gas,1969-12-01,11
Gas,1970-03-01,12
Gas,1970-06-01,18
Gas,1970-09-01,23
Gas,1970-12-01,20
Gas,1971-03-01,19
Gas,1971-06-01,23
Gas,1971-09-01,28
Gas,1971-12-01,24
Gas,1972-03-01,24
Gas,1972-06-01,34
Gas,1972-09-01,40
Gas,1972-12-01,35
Gas,1973-03-01,34
Gas,1973-06-01,41
Gas,1973-09-01,48
Gas,1973-12-01,39
Gas,1974-03-01,38
Gas,1974-06-01,48
Gas,1974-09-01,52
Gas,1974-12-01,43
Gas,1975-03-01,39
Gas,1975-06-01,49
Gas,1975-09-01,55
Gas,1975-12-01,47
Gas,1976-03-01,44
Gas,1976-06-01,58
Gas,1976-09-01,65
Gas,1976-12-01,54
Gas,1977-03-01,49
Gas,1977-06-01,64
Gas,1977-09-01,74
Gas,1977-12-01,58
Gas,1978-03-01,56
Gas,1978-06-01,71
Gas,1978-09-01,78
Gas,1978-12-01,65
Gas,1979-03-01,59
Gas,1979-06-01,74
Gas,1979-09-01,88
Gas,1979-12-01,71
Gas,1980-03-01,68
Gas,1980-06-01,91
Gas,1980-09-01,103
Gas,1980-12-01,83
Gas,1981-03-01,88
Gas,1981-06-01,110
Gas,1981-09-01,120
Gas,1981-12-01,101
Gas,1982-03-01,93
Gas,1982-06-01,116
Gas,1982-09-01,127
Gas,1982-12-01,98
Gas,1983-03-01,92
Gas,1983-06-01,118
Gas,1983-09-01,124
Gas,1983-12-01,104
Gas,1984-03-01,97
Gas,1984-06-01,116
Gas,1984-09-01,130
Gas,1984-12-01,111
Gas,1985-03-01,103
Gas,1985-06-01,120
Gas,1985-09-01,132
Gas,1985-12-01,107
Gas,1986-03-01,98
Gas,1986-06-01,127
Gas,1986-09-01,137
Gas,1986-12-01,112
Gas,1987-03-01,106
Gas,1987-06-01,130
Gas,1987-09-01,158
Gas,1987-12-01,123
Gas,1988-03-01,116
Gas,1988-06-01,137
Gas,1988-09-01,157
Gas,1988-12-01,125
Gas,1989-03-01,117
Gas,1989-06-01,149
Gas,1989-09-01,175
Gas,1989-12-01,139
Gas,1990-03-01,125
Gas,1990-06-01,152
Gas,1990-09-01,161
Gas,1990-12-01,123
Gas,1991-03-01,111
Gas,1991-06-01,141
Gas,1991-09-01,160
Gas,1991-12-01,125
Gas,1992-03-01,117
Gas,1992-06-01,151
Gas,1992-09-01,175
Gas,1992-12-01,129
Gas,1993-03-01,116
Gas,1993-06-01,149
Gas,1993-09-01,163
Gas,1993-12-01,138
Gas,1994-03-01,127
Gas,1994-06-01,159
Gas,1994-09-01,184
Gas,1994-12-01,147
Gas,1995-03-01,131
Gas,1995-06-01,167
Gas,1995-09-01,181
Gas,1995-12-01,145
Gas,1996-03-01,133
Gas,1996-06-01,162
Gas,1996-09-01,184
Gas,1996-12-01,146
Gas,1997-03-01,135
Gas,1997-06-01,171
Gas,1997-09-01,183
Gas,1997-12-01,151
Gas,1998-03-01,141
Gas,1998-06-01,174
Gas,1998-09-01,191
Gas,1998-12-01,157
Gas,1999-03-01,145
Gas,1999-06-01,182
Gas,1999-09-01,198
Gas,1999-12-01,165
Gas,2000-03-01,164
Gas,2000-06-01,199
Gas,2000-09-01,213
Gas,2000-12-01,173
Gas,2001-03-01,177
Gas,2001-06-01,205
Gas,2001-09-01,218
Gas,2001-12-01,185
Gas,2002-03-01,166
Gas,2002-06-01,204
Gas,2002-09-01,228
Gas,2002-12-01,186
Gas,2003-03-01,172
Gas,2003-06-01,204
Gas,2003-09-01,232
Gas,2003-12-01,188
Gas,2004-03-01,173
Gas,2004-06-01,215
Gas,2004-09-01,227
Gas,2004-12-01,190
Gas,2005-03-01,170
Gas,2005-06-01,206
Gas,2005-09-01,221
Gas,2005-12-01,180
Gas,2006-03-01,171
Gas,2006-06-01,224
Gas,2006-09-01,233
Gas,2006-12-01,192
Gas,2007-03-01,187
Gas,2007-06-01,234
Gas,2007-09-01,245
Gas,2007-12-01,205
Gas,2008-03-01,194
Gas,2008-06-01,229
Gas,2008-09-01,249
Gas,2008-12-01,203
Gas,2009-03-01,196
Gas,2009-06-01,238
Gas,2009-09-01,252
Gas,2009-12-01,210
Gas,2010-03-01,205
Gas,2010-06-01,236
